rc_building_id,simstadt_building_id,match_type,annual_rc_cooling_kwh,annual_simstadt_cooling_kwh,annual_diff_cooling_kwh,annual_diff_cooling_pct,hours_compared,mae_kwh_h,rmse_kwh_h,bias_kwh_h,corr,annual_rc_kwh,annual_simstadt_kwh,annual_diff_kwh,annual_diff_pct
DEBW_52210003xN2,DEBW_52210003xN2,exact,3841.847523012466,11045.0,-7203.152476987534,-65.21640993198311,8760,0.7376398231663851,1.303238287860583,0.11335397257653083,0.9601959950835888,35188.18079977041,34195.2,992.980799770412,2.9038601902325825
DEBW_52210003xXe,DEBW_52210003xXe,exact,6416.423962812469,18095.0,-11678.576037187531,-64.54034836798857,8760,1.4688433515712136,2.261162093619826,-0.9386424415531827,0.9663146510905217,52180.79221199412,60403.30000000001,-8222.507788005889,-13.612679750950507
DEBW_52210004EqD,DEBW_52210004EqD,exact,3175.3555004841696,9085.0,-5909.644499515831,-65.0483709357824,8760,0.6274235512303753,1.1015934947627013,0.07131416111707879,0.9621733632493793,30538.41205138561,29913.699999999997,624.7120513856134,2.0883810808613226
DEBW_52210004FOx,DEBW_52210004FOx,exact,2117.9522036911417,6405.0,-4287.047796308858,-66.93283054346382,8760,0.5385392179740043,0.8547922600828965,-0.24236719880063595,0.9658647873722684,22558.263338506433,24681.399999999998,-2123.136661493565,-8.60217273531309
DEBW_52210004FT7,DEBW_52210004FT7,exact,4221.001447498147,10146.0,-5924.998552501853,-58.397383722667584,8760,0.9017432000524327,1.406127361994513,-0.5716514368702968,0.9668884965127773,34023.2334130162,39030.9,-5007.666586983803,-12.830005423866227
DEBW_52210004Faf,DEBW_52210004Faf,exact,2875.6023827584363,8107.0,-5231.397617241564,-64.52938962922862,8760,0.572684873360308,1.012899004217256,0.157685922940359,0.9564373836463401,25811.728684957547,24430.4,1381.3286849575452,5.65413863447813
DEBW_52210004Fca,DEBW_52210004Fca,exact,1334.4110464253806,3179.0,-1844.5889535746194,-58.024188536477496,8760,0.2471581794023582,0.4359477149331837,0.04489969848699663,0.952591878245573,10749.72135874609,10356.400000000001,393.32135874608866,3.797857930806927
DEBW_52210004FnA,DEBW_52210004FnA,exact,2640.7553899615814,6938.0,-4297.244610038419,-61.93780066356902,8760,0.48390295465277594,0.8436089330987943,0.019028712031426722,0.9606760506129303,22892.891517395296,22726.2,166.6915173952948,0.7334772966676998
DEBW_52210004G6k,DEBW_52210004G6k,exact,3664.7831339932527,9147.0,-5482.216866006747,-59.934589111257765,8760,0.7890263260222865,1.241737299601904,-0.4488262313121914,0.9651045321525846,30481.882213705205,34413.6,-3931.7177862947938,-11.424895350369605
DEBW_52210004GDQ,DEBW_52210004GDQ,exact,3246.733019251773,9389.0,-6142.266980748227,-65.41982086216026,8760,0.7111094390250549,1.126762842032183,-0.3720695993431152,0.9677454144133929,29571.47030975431,32830.8,-3259.329690245693,-9.927658449522074
DEBW_52210004GPg,DEBW_52210004GPg,exact,3578.5486330583462,7468.0,-3889.4513669416538,-52.08156624185396,8760,0.6275901309058507,1.0378546657905332,-0.28223373234987664,0.9646612387019724,27492.532504615083,29964.9,-2472.3674953849186,-8.25087851247599
DEBW_52210004Gqv,DEBW_52210004Gqv,exact,2124.0552646007304,5969.0,-3844.9447353992696,-64.41522424860563,8760,0.4632443601679798,0.81485524588223,0.2361665893400762,0.9585100591384372,20301.819322619067,18233.0,2068.819322619067,11.346565691981938
DEBW_52210004H20,DEBW_52210004H20,exact,9976.740419078858,28321.0,-18344.25958092114,-64.77264072921557,8760,1.8408487823107342,3.0024547332946425,-0.7410653750605334,0.9658150953545518,80675.56731446972,87167.3,-6491.732685530282,-7.447440365286388
DEBW_52210004HIN,DEBW_52210004HIN,exact,4394.440023312823,13030.0,-8635.559976687178,-66.27444341279492,8760,0.6459187008990063,1.1543565781182576,0.2560978680237057,0.9512548987542242,26580.017323887663,24336.6,2243.4173238876647,9.218285725564233
DEBW_52210004HiD,DEBW_52210004HiD,exact,4061.8015438121424,11630.0,-7568.198456187858,-65.07479326042869,8760,0.8385679863807162,1.3551597752927944,-0.32558127608877635,0.9644741286142797,35891.10802146232,38743.200000000004,-2852.0919785376827,-7.36152919360735
DEBW_52210004Hls,DEBW_52210004Hls,exact,2612.4617908157347,7280.0,-4667.538209184266,-64.11453584044321,8760,0.5079614321577968,0.891087448132502,0.025089588787702507,0.9643939244654663,25505.98479778027,25286.199999999997,219.78479778027395,0.8691887186697644
DEBW_52210004HpC,DEBW_52210004HpC,exact,3312.701521530249,9177.0,-5864.298478469751,-63.90213009120357,8760,0.6274643994646182,1.0895259781626216,0.008575981633109433,0.9605763705533469,29533.325599106032,29458.199999999997,75.12559910603522,0.25502440443080443
DEBW_52210004HrR,DEBW_52210004HrR,exact,4658.204648301892,13127.0,-8468.795351698107,-64.51432430637699,8760,0.9856908631722046,1.5646893663089427,-0.48034726987918225,0.964866764541832,39746.057915858364,43953.9,-4207.842084141637,-9.573307679504293
DEBW_52210004HxR,DEBW_52210004HxR,exact,2747.7112173499463,7122.0,-4374.288782650054,-61.41938756880165,8760,0.5065706806647263,0.8664829525956835,-0.0666948168001112,0.9612203382900403,23416.05340483103,24000.300000000003,-584.2465951689737,-2.434330384074256
DEBW_52210004Hxc,DEBW_52210004Hxc,exact,3480.8703792196407,8949.0,-5468.129620780359,-61.10324752240874,8760,0.6685180308782285,1.1166207273103674,-0.1874428196643454,0.9646267196093515,30932.800899740338,32574.8,-1641.9991002596616,-5.040703550780547
DEBW_52210004I04,DEBW_52210004I04,exact,3952.6006212752163,11355.0,-7402.399378724784,-65.1906594339479,8760,0.8115184953510546,1.3161043668752876,-0.3026271844988095,0.9635814699065159,34600.08586379043,37251.1,-2651.0141362095674,-7.116606318228367
DEBW_52210004IZi,DEBW_52210004IZi,exact,2009.8890954840087,5875.0,-3865.110904515991,-65.7891217789956,8760,0.4162698804940117,0.736263752460541,0.13679250137224067,0.9550225152233527,18364.20231202083,17165.9,1198.3023120208272,6.980713577620906
DEBW_52210004Ihn,DEBW_52210004Ihn,exact,5296.985746289587,15050.0,-9753.014253710413,-64.80408142000275,8760,1.0040030727534415,1.7231838976439515,-0.09730156497505915,0.9647334246965394,49262.138290818475,50114.5,-852.3617091815249,-1.7008285210498457
DEBW_52210004IuQ,DEBW_52210004IuQ,exact,3516.1934570107874,8681.0,-5164.806542989212,-59.495525204345256,8760,0.6407997873920088,1.0662284977506826,-0.21523242015705987,0.9619398321901944,27922.163999424156,29807.6,-1885.4360005758426,-6.325353267541978
DEBW_52210004KwN,DEBW_52210004KwN,exact,2535.1289639536776,7205.0,-4669.871036046323,-64.81431000758255,8760,0.4879804113922873,0.8611459782545381,0.07331835260209829,0.9603835248389442,23316.568768794383,22674.3,642.2687687943835,2.8325847712801875
DEBW_52210004L5J,DEBW_52210004L5J,exact,5139.174334176758,13301.0,-8161.825665823242,-61.362496547802735,8760,0.9794596061093354,1.5973729338769411,-0.43366810887144364,0.9673401815420173,43905.46736628615,47704.4,-3798.932633713848,-7.9634847806781925
DEBW_52210004L7q,DEBW_52210004L7q,exact,2045.891770088267,6197.0,-4151.108229911733,-66.98577101681028,8760,0.46084484558339384,0.8082925475975252,0.0260655700579817,0.965539566046515,23848.83439370792,23620.5,228.33439370791893,0.9666789174992865
DEBW_52210004Lja,DEBW_52210004Lja,exact,4751.794932474562,13043.0,-8291.205067525438,-63.56823635302796,8760,0.9806164944816457,1.5685965518975837,-0.4623778738578951,0.9656645932622522,40941.76982500484,44992.2,-4050.4301749951555,-9.002516380606318
DEBW_52210004bgQ,DEBW_52210004bgQ,exact,4112.359244495825,11917.0,-7804.640755504175,-65.49165692291831,8760,0.9189688423626747,1.4419417453406875,-0.4858607756147334,0.9642694320362785,35165.45960561493,39421.6,-4256.140394385067,-10.796467911969751
DEBW_52210004cUQ,DEBW_52210004cUQ,exact,2472.292574959201,7763.0,-5290.707425040799,-68.15287163520287,8760,0.5494009208556877,0.984854611983899,0.15705451929250894,0.9631430751963517,27634.69758900238,26258.9,1375.7975890023772,5.239357280778621
DEBW_52210004caM,DEBW_52210004caM,exact,11774.67779748708,26798.0,-15023.32220251292,-56.06135608072588,8760,1.4708345545093016,2.3668241859505406,-0.7401411852536578,0.957411695712505,52214.36321717796,58698.0,-6483.636782822039,-11.045754170196666
DEBW_52210004d3g,DEBW_52210004d3g,exact,2733.806339984175,8494.0,-5760.193660015825,-67.81485354386419,8760,0.5995203710317276,0.9681794863127576,-0.22727477088960638,0.9670405444418052,26836.17300700705,28827.1,-1990.926992992947,-6.906442177648625
DEBW_52210004dF4,DEBW_52210004dF4,exact,2931.5400195864468,6266.0,-3334.4599804135532,-53.21512895648824,8760,0.39855658075962497,0.6709413894093684,-0.09847437506892179,0.9473947880361767,14708.464474396245,15571.1,-862.635525603755,-5.539978072221969
DEBW_52210004dGw,DEBW_52210004dGw,exact,3431.5981500322096,9401.0,-5969.40184996779,-63.49751994434412,8760,0.7318229826926379,1.1604728369957513,-0.3852922314394956,0.9678019444198731,30533.040052590015,33908.2,-3375.159947409982,-9.953816325873925
DEBW_52210004dNl,DEBW_52210004dNl,exact,2470.366337661835,8118.0,-5647.633662338165,-69.56927398790546,8760,0.6188606838335815,1.028219430960735,-0.13741721796154355,0.9669848750117476,30110.22517065688,31314.0,-1203.7748293431214,-3.8442065189471846
DEBW_52210004dQ2,DEBW_52210004dQ2,exact,1834.6238762394812,5406.0,-3571.3761237605186,-66.06319133852236,8760,0.4786898318317529,0.7497321894677071,-0.24487368349783192,0.9652318921910604,18825.606532558995,20970.699999999997,-2145.093467441002,-10.229002691569676
DEBW_52210004dQC,DEBW_52210004dQC,exact,7300.353645338637,19128.0,-11827.646354661363,-61.834203025205795,8760,1.368767963587145,2.241167678121414,-0.5546534123444598,0.9683855066546395,63509.23610786254,68368.0,-4858.76389213746,-7.106780792384537
DEBW_52210004dvl,DEBW_52210004dvl,exact,4569.346871836196,12973.0,-8403.653128163804,-64.77802457537813,8760,0.878837555656943,1.5083249165593742,-0.08096914771349177,0.963453534419247,42311.91026602981,43021.2,-709.2897339701885,-1.6486981626969692
DEBW_52210004e9F,DEBW_52210004e9F,exact,4805.217647561374,13670.0,-8864.782352438626,-64.84844442164321,8760,0.9230359820413395,1.5891119671282616,-0.06341593584889378,0.9653598290514376,46022.87640196369,46578.399999999994,-555.5235980363068,-1.1926635479885674
DEBW_52210004eFK,DEBW_52210004eFK,exact,7747.894444667025,20878.0,-13130.105555332975,-62.88967121052293,8760,1.4160422398429957,2.3561300392236872,-0.4288191876223214,0.9646861572876105,64646.14391642847,68402.6,-3756.4560835715383,-5.491686110720262
DEBW_52210004edl,DEBW_52210004edl,exact,2185.311627028175,6732.0,-4546.688372971825,-67.53844879637292,8760,0.5634011364260935,0.8904234208156396,-0.2645860688881443,0.9660294152267251,23284.426036539855,25602.199999999997,-2317.773963460142,-9.053026550297014
DEBW_52210004evV,DEBW_52210004evV,exact,4081.02937552773,11274.0,-7192.97062447227,-63.801406993722466,8760,0.8569178386157156,1.4087999079057374,-0.29801298485218236,0.9651780994725823,38567.306252694885,41177.899999999994,-2610.593747305109,-6.3397933049162525
DEBW_52210004ewN__01,DEBW_52210004ewN__01,exact,2727.4711563979836,6158.0,-3430.5288436020164,-55.70849047746048,8760,0.4800217875381601,0.7987078717816657,-0.19628247450668837,0.9620061924267563,20553.36552332141,22272.8,-1719.4344766785907,-7.719884687504898
DEBW_52210004f3W,DEBW_52210004f3W,exact,2932.375038363401,7973.0,-5040.6249616365985,-63.22118351482,8760,0.578774571933171,1.0216038572121566,0.10932787702129379,0.9575545966912002,26648.512202706534,25690.8,957.7122027065343,3.7278411054016782
DEBW_52210004fK1,DEBW_52210004fK1,exact,3324.226690121489,9257.0,-5932.773309878511,-64.08958960655193,8760,0.6203808334565879,1.0758113028267287,-0.010063600067189905,0.9596762693221443,28769.642863411416,28857.8,-88.15713658858294,-0.3054880711231727
DEBW_52210004fgD,DEBW_52210004fgD,exact,2650.3832300859995,7519.0,-4868.6167699140005,-64.7508547667775,8760,0.514997650734282,0.9108013043729672,0.10562753790614972,0.9581348981071695,23831.29723205787,22906.0,925.2972320578701,4.0395408716400505
DEBW_52210004xfl,DEBW_52210004xfl,exact,4183.253884394958,11440.0,-7256.746115605042,-63.43309541612799,8760,0.835201780002168,1.3703716500612717,-0.2682588397957773,0.9634650442437427,36691.352563388995,39041.3,-2349.947436611008,-6.019132141119809
DEBW_52210004xqq,DEBW_52210004xqq,exact,3970.1099599800023,10379.0,-6408.890040019998,-61.74862742094612,8760,0.9179974136401674,1.408862536165778,-0.6559671011553762,0.9696856378757058,33007.12819387891,38753.4,-5746.271806121091,-14.827787513150048
DEBW_52210004xrI,DEBW_52210004xrI,exact,3297.5513405261786,7061.0,-3763.4486594738214,-53.29908879016884,8760,0.5940246922092182,0.9727415591913505,-0.2679174223528591,0.9660900207827117,26292.043380188952,28638.999999999996,-2346.956619811044,-8.194967072212872
DEBW_52210004xsG,DEBW_52210004xsG,exact,1625.261985013324,5049.0,-3423.738014986676,-67.8102201423386,8760,0.41421247369107,0.6779454027038045,-0.11838173850055174,0.9633410474704996,18413.375970735167,19450.4,-1037.024029264834,-5.33163343306479
DEBW_52210004xx4,DEBW_52210004xx4,exact,3915.684262574656,9240.0,-5324.315737425344,-57.622464690750476,8760,0.5504263925676173,0.9547088097210898,-0.015709165167269255,0.9551209856609089,23587.087713134722,23724.699999999997,-137.61228686527465,-0.5800380483853312
DEBW_52210004y9B,DEBW_52210004y9B,exact,3975.9755768239042,11535.0,-7559.024423176095,-65.53120436216814,8760,0.8548306803341489,1.3576850007636503,-0.40659504949022734,0.9638752114724385,34075.22736646561,37636.99999999999,-3561.772633534383,-9.463487083280771
DEBW_52210004yBG,DEBW_52210004yBG,exact,5275.075737552481,14750.0,-9474.92426244752,-64.23677466066114,8760,1.0052531984057433,1.6947430710801197,-0.19485311101826602,0.9651594109929913,48077.98674747999,49784.899999999994,-1706.9132525200039,-3.4285762400245936
DEBW_52210004ylt,DEBW_52210004ylt,exact,4506.6296999950955,11478.0,-6971.3703000049045,-60.73680345012114,8760,0.84947421413079,1.4164811990332515,-0.2829703982125248,0.9697650055932694,42279.079311658286,44757.899999999994,-2478.820688341708,-5.538286399365717
DEBW_52210004yr8,DEBW_52210004yr8,exact,2598.487521812005,7284.0,-4685.512478187995,-64.3260911338275,8760,0.508963552765572,0.8977603472487433,0.1017478181729194,0.9583514424573158,23573.010887194778,22681.7,891.310887194777,3.9296476330908927
DEBW_52210004zAp,DEBW_52210004zAp,exact,1529.245702211483,4180.0,-2650.754297788517,-63.41517458824203,8760,0.2924898219122678,0.5033810538682565,-0.018966285359826845,0.9648642911607647,14474.055340247916,14640.199999999999,-166.1446597520826,-1.1348523910334736
DEBW_52210004zCV,DEBW_52210004zCV,exact,1797.7038424907319,2873.0,-1075.2961575092681,-37.427642099173966,8760,0.1990936360749374,0.3212956361681842,-0.13692310090727045,0.9377303728304368,5143.553636052311,6343.000000000001,-1199.4463639476899,-18.909764527001258
DEBW_52210004zDV,DEBW_52210004zDV,exact,2001.544350175247,5578.0,-3576.455649824753,-64.11716833676502,8760,0.42330127663420486,0.7416641394120906,0.021997042732066898,0.962164482512489,20717.894094332907,20525.199999999997,192.69409433291003,0.9388171337327288
DEBW_52210004zE4,DEBW_52210004zE4,exact,2603.841750136715,5580.0,-2976.158249863285,-53.336169352388616,8760,0.47315649766925083,0.777307052663049,-0.23070103982539336,0.9617389118062329,19378.458891129554,21399.4,-2020.9411088704474,-9.443914824109308
DEBW_52210004zH7,DEBW_52210004zH7,exact,2972.9076693663656,7848.0,-4875.092330633634,-62.11891348921552,8760,0.5590974134578958,0.9339650631517411,-0.13737977515716568,0.9637795600734627,25652.153169623227,26855.6,-1203.4468303767717,-4.48117647856228
DEBW_52210004zVF,DEBW_52210004zVF,exact,5385.773488148153,15262.0,-9876.226511851848,-64.71122075646605,8760,1.0189062599529128,1.740768580093415,-0.15235416118052933,0.9650955825169242,49705.177548058564,51039.8,-1334.622451941439,-2.614866147479886
DEBW_52210004zyP,DEBW_52210004zyP,exact,4099.440782759316,11432.0,-7332.559217240684,-64.14065095556931,8760,0.9265124565983408,1.4492300641776772,-0.5244662501923467,0.9652195964643715,35269.47564831504,39863.799999999996,-4594.324351684954,-11.525053687016678
DEBW_522100050H1,DEBW_522100050H1,exact,806.6024761154864,2276.0,-1469.3975238845137,-64.56052389650763,8760,0.1624462180128469,0.289141945741091,0.045822494502137275,0.9565184268583256,7453.205051838723,7051.8,401.405051838723,5.692235341880413
DEBW_522100050Oj,DEBW_522100050Oj,exact,2318.0109250253554,5940.0,-3621.9890749746446,-60.9762470534452,8760,0.4961450972205361,0.8421339687527138,-0.20537084677603676,0.9534492227634574,19327.35138224192,21126.399999999998,-1799.0486177580788,-8.515642124347163
DEBW_522100050uW,DEBW_522100050uW,exact,2950.763142560641,8970.0,-6019.236857439359,-67.10408982652574,8760,0.6882809990613087,1.071320327572484,-0.40387494917990474,0.9673623335909293,26391.555445184036,29929.5,-3537.944554815964,-11.82092769613914
DEBW_522100050wu,DEBW_522100050wu,exact,4183.226483501401,11732.0,-7548.773516498599,-64.34344968034947,8760,0.8164063719506514,1.3579285502674896,-0.21227306766336085,0.9652774621639383,38069.88792726896,39929.4,-1859.5120727310423,-4.656999786450691
DEBW_522100050y5,DEBW_522100050y5,exact,2977.921320749216,8246.0,-5268.078679250784,-63.88647440275024,8760,0.5695230392735711,0.9984810987679347,0.051898471513542745,0.9588352443417935,26454.330610458637,25999.700000000004,454.6306104586329,1.7485994471422086
DEBW_5221000518C,DEBW_5221000518C,exact,3196.1415704500937,12189.0,-8992.858429549906,-73.77847591721968,8760,1.0022885013899248,1.568363796422442,-0.5406475755731496,0.9702918461122763,42307.627237979206,47043.700000000004,-4736.072762020798,-10.067390026764047
DEBW_522100051DN,DEBW_522100051DN,exact,2105.246904144843,4080.0,-1974.753095855157,-48.40081117292051,8760,0.3518252610803625,0.5905588754288975,-0.13594390042315582,0.9622297415839857,15422.031432293154,16612.9,-1190.868567706848,-7.168336459659949
DEBW_522100051Hd,DEBW_522100051Hd,exact,2607.96676961958,4684.0,-2076.03323038042,-44.32180252733603,8760,0.6281835262092159,0.9341150289972403,-0.5678402428061484,0.9660728680331612,16124.21947301814,21098.5,-4974.28052698186,-23.576465279436263
