GMLId;ParentGMLId;Latitude;Longitude;X-coordinate;Y-coordinate;LOD;Year of construction;Year of refurbishment;Refurbishment Variant;ALKIS code;PrimaryUsageZoneType;PrimaryUsageZoneArea;SecondaryUsageZoneType;SecondaryUsageZoneArea;BuildingType;Footprint area;Total wall thermal area above ground;Total wall thermal area below ground;Total outwall area;Total shared wall area;Total roof area;Gross volume;Is Gross volume approximated?;Heated volume;Ridge/mean Height;Eaves/mean Height;Storey number;Average Storey Height;Number of households;Number of occupants;Attic Heating;Basement Heating;Basement ceiling height above ground;Surface area to volume ratio;Heated area;Mean Uvalue;Specific domestic hot water demand;Domestic hot water demand;Specific space heating demand;Yearly Heating demand;Total Yearly Heating + DHW demand;January Heating demand;February Heating demand;March Heating demand;April Heating demand;May Heating demand;June Heating demand;July Heating demand;August Heating demand;September Heating demand;October Heating demand;November Heating demand;December Heating demand;Specific space Cooling demand;Yearly Cooling demand;January Cooling demand;February Cooling demand;March Cooling demand;April Cooling demand;May Cooling demand;June Cooling demand;July Cooling demand;August Cooling demand;September Cooling demand;October Cooling demand;November Cooling demand;December Cooling demand
[-];[-];[°];[°];[?];[?];LOD;[YYYY];[YYYY];[-];[-];[-];[m²];[-];[m²];[-];[m²];[m²];[m²];[m²];[m²];[m²];[m³];[0/1];[m³];[m];[m];[-];[m];[-];[-];[-];[-];[m];[m⁻¹];[m²];[W/(m²·K)];[kWh/(m²·a)];[kWh/a];[kWh/(m²·a)];[kWh/a];[kWh/a];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh/(m²·a)];[kWh/a];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh]
DEBW_52210005fRo;;48,77226;9,20846;515316,60;5402160,60;LOD_2;1980;;Original;31001_1010;residential;325,1;none;0,0;MFH;116,6;227,6;0,0;259,3;122,3;164,1;1132,6;false;1016,0;12,5;6,27;4;2,9;2;4;HEATED;NOT_HEATED;1,0;0,477;325,1;0,92;15,8;5150,0;87,6;28474;33624;6353;5074;3502;1259;225;1;0;0;145;1717;4256;5942;22,6;7346;1;3;23;151;560;1852;2554;1715;445;40;3;1
DEBW_52210005fdn;;48,77336;9,20850;515319,08;5402282,89;LOD_2;1980;;Original;31001_2463;garage;26,6;none;0,0;EFH;16,6;89,1;0,0;93,4;0,0;19,0;99,1;false;83,3;6,6;5,28;2;2,5;0;0;NOT_HEATED;NOT_HEATED;0,3;1,302;26,6;0,99;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005fnv;;48,77173;9,21328;515671,29;5402102,97;LOD_2;1980;;Original;31001_2463;garage;58,5;none;0,0;RH;24,4;102,7;0,0;113,8;61,0;24,4;202,5;false;182,7;8,3;8,31;3;2,5;0;0;NOT_HEATED;NOT_HEATED;0,8;0,803;58,5;1,11;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005fiS;;48,77207;9,20999;515429,26;5402139,27;LOD_2;1980;;Original;31001_1010;residential;208,6;none;0,0;EFH;83,7;218,1;0,0;235,0;27,6;125,0;699,7;false;652,0;10,6;6,04;4;2,5;1;2;HEATED;NOT_HEATED;0,6;0,634;208,6;0,92;15,8;3305,0;107,6;22449;25754;5043;4017;2738;988;184;1;0;0;106;1306;3349;4716;26,9;5614;1;4;28;148;453;1371;1912;1274;374;43;4;1
DEBW_52210005fu9;;48,77299;9,20802;515283,98;5402240,97;LOD_2;1980;;Original;31001_2463;garage;18,4;none;0,0;RH;23,0;35,0;0,0;35,0;14,1;23,0;57,6;false;57,6;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,407;18,4;0,86;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005fyh;;48,77235;9,20430;515010,84;5402169,84;LOD_2;1980;;Original;31001_1010;residential;15,8;none;0,0;RH;5,8;30,4;0,0;30,4;35,0;5,8;37,2;false;36,7;6,6;6,39;3;2,1;1;1;NOT_HEATED;NO_ROOM;0,0;1,127;15,8;1,14;15,9;250,0;145,2;2289;2539;539;422;260;74;9;0;0;0;6;120;354;506;68,1;1074;0;1;10;47;122;273;329;209;73;9;1;0
DEBW_52210005fzd;;48,77266;9,20413;514998,37;5402204,51;LOD_2;1980;;Original;31001_1010;residential;44,3;none;0,0;RH;12,1;87,7;0,0;87,7;41,8;12,2;108,1;false;106,9;9,0;8,80;4;2,2;1;1;NOT_HEATED;NO_ROOM;0,0;1,037;44,3;1,19;15,8;702,0;125,2;5545;6247;1389;1027;587;170;24;0;0;0;10;223;831;1286;79,0;3500;3;12;66;193;380;750;939;719;343;82;11;3
DEBW_52210005fyk;;48,77391;9,20423;515005,55;5402343,05;LOD_2;1980;;Original;31001_2463;garage;43,7;none;0,0;EFH;23,9;97,3;0,0;97,3;3,5;24,1;119,3;false;108,8;5,4;4,53;2;2,3;0;0;NOT_HEATED;NO_ROOM;0,0;1,219;43,7;0,94;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005g4f;;48,77497;9,20567;515110,81;5402461,60;LOD_2;1980;;Original;31001_2112;company building;102,3;none;0,0;RH;55,9;135,1;0,0;135,1;30,1;59,2;296,8;false;242,1;6,3;4,32;2;2,2;0;0;NOT_HEATED;NO_ROOM;0,0;0,843;102,3;0,97;32,9;3362,0;48,2;4934;8296;1464;990;401;51;1;0;0;0;0;62;661;1304;75,3;7707;17;40;163;456;863;1578;1949;1547;801;230;45;18
DEBW_52210005g5H;;48,77457;9,20455;515028,37;5402416,52;LOD_2;1980;;Original;31001_1010;residential;85,5;none;0,0;EFH;46,7;117,3;0,0;117,3;8,3;46,8;207,0;false;196,5;4,7;4,21;2;2,1;1;4;NOT_HEATED;NO_ROOM;0,0;1,018;85,5;0,86;15,8;1354,0;109,4;9351;10705;2160;1689;1103;365;61;0;0;0;34;511;1410;2018;35,5;3036;1;3;20;99;272;734;980;672;224;28;3;1
DEBW_52210005gFu;;48,77296;9,20844;515314,98;5402238,62;LOD_2;1980;;Original;31001_2463;garage;14,6;none;0,0;EFH;18,3;43,5;0,0;43,5;0,0;18,3;45,6;false;45,6;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,755;14,6;0,85;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005gIC;;48,77492;9,20619;515148,77;5402455,98;LOD_2;1980;;Original;31001_2463;garage;28,6;none;0,0;EFH;35,8;59,8;0,0;59,8;0,0;35,8;89,4;false;89,4;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,469;28,6;0,78;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005gBZ;;48,77191;9,21042;515460,75;5402121,86;LOD_2;1980;;Original;31001_1010;residential;233,5;none;0,0;MFH;84,0;255,3;0,0;287,3;22,1;127,3;813,6;false;729,6;12,0;7,15;4;2,8;2;3;HEATED;NOT_HEATED;1,0;0,613;233,5;0,98;15,8;3698,0;108,8;25395;29093;5766;4573;3052;1057;186;1;0;0;109;1446;3810;5395;31,2;7290;2;6;42;216;632;1785;2410;1623;507;60;6;2
DEBW_52210005gII;;48,77304;9,20810;515290,03;5402247,06;LOD_2;1980;;Original;31001_2463;garage;17,6;none;0,0;EFH;19,4;40,7;0,0;40,7;1,3;19,4;43,9;false;43,9;2,3;2,26;1;2,3;0;0;NO_ROOM;NO_ROOM;0,0;1,813;17,6;0,85;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005g46;;48,77193;9,20996;515426,71;5402124,49;LOD_2;1980;;Original;31001_2463;garage;19,1;none;0,0;EFH;22,2;49,5;0,0;51,8;0,0;22,2;62,2;true;59,7;2,6;2,61;1;2,5;0;0;NO_ROOM;NOT_HEATED;0,1;1,547;19,1;0,87;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005gOD;;48,77338;9,20832;515305,82;5402285,38;LOD_2;1980;;Original;31001_1010;residential;378,2;none;0,0;MFH;118,6;386,2;0,0;403,5;33,9;159,6;1232,1;false;1181,8;12,9;6,31;5;2,5;3;5;HEATED;NOT_HEATED;0,4;0,553;378,2;1,00;15,8;5990,0;102,2;38643;44633;8709;6925;4698;1659;298;1;0;0;180;2260;5777;8137;27,6;10446;2;6;50;276;870;2569;3524;2367;698;75;7;2
DEBW_52210005gcQ;;48,77189;9,20921;515371,99;5402120,01;LOD_2;1980;;Original;31001_1010;residential;11,3;none;0,0;RH;7,0;40,7;0,0;48,3;30,2;7,9;45,4;false;35,4;6,9;6,06;2;2,5;1;2;NOT_HEATED;NOT_HEATED;1,0;1,392;11,3;1,17;15,8;179,0;178,2;2019;2198;537;380;205;53;4;0;0;0;1;59;288;492;177,8;2014;6;19;70;149;222;376;462;382;227;79;17;6
DEBW_52210005h0S;;48,77467;9,20439;515016,76;5402427,11;LOD_2;1980;;Original;31001_1010;residential;9,4;none;0,0;RH;3,9;32,6;0,0;36,7;36,3;4,1;34,1;false;29,3;9,0;8,47;3;2,5;1;1;NOT_HEATED;NOT_HEATED;1,0;1,315;9,4;1,22;15,9;149,0;167,9;1575;1724;418;298;158;41;4;0;0;0;1;47;226;384;175,0;1641;5;15;56;122;181;309;379;306;188;63;13;5
DEBW_52210005gxN;;48,77206;9,21089;515495,60;5402138,36;LOD_2;1980;;Original;31001_1010;residential;194,3;none;0,0;RH;60,1;140,6;0,0;157,1;81,4;80,0;652,0;true;607,3;10,7;7,04;4;2,5;2;10;HEATED;NOT_HEATED;0,7;0,456;194,3;1,03;15,8;3078,0;79,0;15352;18430;3701;2820;1711;503;78;0;0;0;39;725;2327;3448;36,8;7148;2;7;54;258;670;1638;2143;1622;655;90;7;2
DEBW_52210005gwl;;48,77327;9,20797;515280,14;5402273,17;LOD_2;1980;;Original;31001_1010;residential;53,1;none;0,0;RH;33,2;87,6;0,0;96,2;60,0;33,2;182,3;false;166,0;5,5;5,49;2;2,5;1;1;NO_ROOM;NOT_HEATED;0,5;0,892;53,1;1,02;15,8;841,0;151,9;8069;8910;1835;1461;973;329;49;0;0;0;30;460;1214;1717;44,1;2343;1;3;19;85;239;585;757;487;146;19;2;1
DEBW_52210005gvh;;48,77201;9,21190;515569,51;5402133,32;LOD_2;1980;;Original;31001_1010;residential;335,5;none;0,0;EFH;104,3;240,6;0,0;269,7;17,1;143,0;1127,5;true;1048,4;10,8;6,96;4;2,5;1;4;HEATED;NOT_HEATED;0,8;0,459;335,5;0,91;15,8;5314,0;84,7;28419;33733;6272;5048;3540;1323;247;2;0;0;158;1746;4219;5865;19,4;6510;1;2;16;114;456;1647;2339;1530;373;31;2;1
DEBW_52210005hAI;;48,77124;9,20752;515247,70;5402047,27;LOD_2;1980;;Original;31001_2463;garage;34,5;none;0,0;EFH;43,2;65,8;0,0;75,2;0,0;43,2;123,4;false;108,0;2,9;2,86;1;2,5;0;0;NO_ROOM;NOT_HEATED;0,4;1,310;34,5;0,81;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005hG5;;48,77162;9,20911;515364,94;5402089,27;LOD_2;1980;;Original;31001_1010;residential;324,7;none;0,0;MFH;102,3;245,6;0,0;269,3;129,8;134,0;1106,3;false;1014,7;13,4;8,13;5;2,5;2;2;HEATED;NOT_HEATED;0,9;0,457;324,7;0,95;15,8;5143,0;84,5;27449;32592;6251;4937;3317;1153;206;1;0;0;114;1531;4098;5841;25,0;8128;1;4;34;196;636;1981;2729;1882;594;64;5;1
DEBW_52210005hJf;;48,77308;9,20453;515027,39;5402251,01;LOD_2;1980;;Original;31001_1010;residential;181,4;none;0,0;MFH;72,7;292,2;0,0;321,0;0,0;97,6;639,5;false;566,8;11,6;6,29;4;2,6;1;2;HEATED;NOT_HEATED;1,0;0,768;181,4;1,03;15,8;2873,0;130,7;23702;26575;5531;4313;2784;926;150;0;0;0;76;1215;3549;5158;45,2;8192;4;13;82;319;786;1943;2542;1741;639;108;12;4
DEBW_52210005hTR;;48,77288;9,20894;515352,13;5402229,69;LOD_2;1980;;Original;31001_2463;garage;37,1;none;0,0;RH;19,8;32,0;0,0;32,0;45,9;22,4;91,0;false;75,8;5,3;3,78;2;1,9;0;0;NOT_HEATED;NO_ROOM;0,0;0,816;37,1;0,88;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005hn1;;48,77216;9,20955;515397,05;5402149,06;LOD_2;1980;;Original;31001_1010;residential;28,8;none;0,0;MFH;10,4;71,6;0,0;79,0;60,4;15,4;100,4;false;90,0;12,4;6,94;4;2,9;0;0;HEATED;NOT_HEATED;1,0;1,044;28,8;1,09;15,8;456,0;148,3;4270;4726;1062;791;469;143;20;0;0;0;6;170;628;981;79,2;2282;3;11;50;131;230;463;605;474;242;62;10;3
DEBW_52210005hqW;;48,77117;9,20776;515265,52;5402039,53;LOD_2;1980;;Original;31001_1010;residential;7,5;none;0,0;RH;3,1;24,9;0,0;27,8;58,3;4,6;27,6;false;23,5;9,2;8,39;3;2,5;0;0;NOT_HEATED;NOT_HEATED;0,9;1,288;7,5;1,22;15,8;119,0;205,1;1542;1661;372;287;184;61;7;0;0;0;1;66;224;341;65,6;493;1;3;11;27;47;99;136;104;49;13;3;1
DEBW_52210005jPg;;48,77134;9,21221;515592,24;5402059,20;LOD_2;1980;;Original;31001_1010;residential;333,6;none;0,0;MFH;98,4;365,5;0,0;380,1;35,5;128,5;1082,2;false;1042,4;12,9;8,37;5;2,5;2;2;HEATED;NOT_HEATED;0,4;0,561;333,6;1,02;15,8;5284,0;101,7;33936;39220;7755;6121;4058;1404;254;1;0;0;139;1882;5079;7243;30,1;10036;2;8;61;298;848;2399;3286;2278;753;93;9;2
DEBW_52210005k2O;;48,77162;9,21238;515605,02;5402089,80;LOD_2;1980;;Original;31001_1010;residential;6,1;none;0,0;RH;3,8;29,6;0,0;30,0;21,2;3,8;19,5;false;19,0;5,2;5,05;2;2,5;0;0;NOT_HEATED;NOT_HEATED;0,1;1,926;6,1;1,21;15,8;96,0;204,9;1243;1339;341;237;124;30;1;0;0;0;0;29;172;307;253,3;1537;7;21;66;122;168;265;327;280;181;73;20;8
DEBW_52210005k6Z;;48,77113;9,21233;515601,08;5402035,67;LOD_2;1980;;Original;31001_2463;garage;46,8;none;0,0;EFH;58,4;82,7;0,0;82,7;0,0;58,4;146,2;false;146,2;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,365;46,8;0,75;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005k39;;48,77126;9,21051;515467,38;5402049,56;LOD_2;1980;;Original;31001_1010;residential;525,2;none;0,0;MFH;158,5;373,6;0,0;383,2;124,4;193,4;1679,8;false;1641,4;12,7;7,46;5;2,5;4;8;HEATED;NOT_HEATED;0,2;0,438;525,2;0,95;15,8;8320,0;83,8;44034;52354;9789;7840;5461;2013;366;2;0;0;236;2637;6541;9149;20,7;10852;1;4;31;206;799;2724;3817;2560;644;61;5;1
DEBW_52210005kNW;;48,77423;9,21292;515643,76;5402380,36;LOD_2;1980;;Original;31001_2463;garage;34,7;none;0,0;EFH;19,1;80,7;0,0;80,7;0,0;22,1;92,7;false;82,8;5,4;4,35;2;2,2;0;0;NOT_HEATED;NO_ROOM;0,0;1,315;34,7;0,94;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005k3y;;48,77127;9,21102;515504,94;5402050,59;LOD_2;1980;;Original;31001_1010;residential;326,4;none;0,0;MFH;113,6;285,4;0,0;321,5;57,8;135,8;1133,4;false;1019,9;11,9;8,64;4;2,7;2;2;HEATED;NOT_HEATED;1,0;0,504;326,4;0,96;15,8;5170,0;91,8;29952;35122;6799;5378;3620;1266;228;1;0;0;131;1690;4483;6357;26,3;8568;1;5;40;219;692;2092;2865;1972;607;68;6;2
DEBW_52210005xLD;;48,77339;9,21124;515520,79;5402286,58;LOD_2;1980;;Original;31001_1010;residential;317,3;none;0,0;MFH;93,6;338,8;0,0;364,9;42,4;117,0;1069,3;false;991,4;13,3;9,53;5;2,5;2;4;HEATED;NOT_HEATED;0,8;0,538;317,3;1,02;15,8;5025,0;100,0;31731;36756;7229;5699;3815;1364;255;1;0;0;138;1753;4730;6748;27,9;8836;2;7;52;248;721;2108;2920;2026;658;85;8;2
DEBW_52210005xM5;;48,77246;9,20970;515407,41;5402183,05;LOD_2;1980;;Original;31001_1010;residential;380,5;none;0,0;MFH;116,7;405,0;0,0;426,5;0,0;152,8;1250,7;false;1189,0;13,0;7,62;5;2,5;3;3;HEATED;NOT_HEATED;0,5;0,557;380,5;1,01;15,8;6027,0;101,0;38429;44456;8772;6922;4613;1579;275;1;0;0;159;2147;5759;8203;30,7;11664;3;9;66;339;1006;2839;3826;2622;842;101;9;3
DEBW_52210005xO2;;48,77315;9,20728;515229,53;5402259,20;LOD_2;1980;;Original;31001_1010;residential;223,3;none;0,0;EFH;82,2;245,8;0,0;248,1;35,2;105,1;703,8;false;697,7;10,1;7,02;4;2,5;1;2;HEATED;NOT_HEATED;0,1;0,619;223,3;0,95;15,8;3536,0;107,5;23998;27534;5326;4278;2965;1095;207;1;0;0;125;1449;3569;4984;24,5;5474;1;3;24;133;432;1353;1909;1239;341;35;3;1
DEBW_52210005xRe;;48,77312;9,20718;515222,18;5402255,64;LOD_2;1980;;Original;31001_1010;residential;76,6;none;0,0;RH;31,9;93,2;0,0;95,2;80,3;31,9;244,3;false;239,3;7,7;7,66;3;2,5;1;1;NO_ROOM;NOT_HEATED;0,2;0,651;76,6;1,04;15,8;1213,0;114,9;8796;10009;2006;1586;1058;367;65;0;0;0;36;491;1313;1873;33,5;2564;1;3;18;84;230;612;831;566;190;25;3;1
DEBW_52210005xgH;;48,77492;9,20513;515071,02;5402455,31;LOD_2;1980;;Original;31001_1123;residential;403,7;commercial;100,9;MFH;126,2;576,6;0,0;583,1;0,0;126,2;1595,0;false;1577,1;12,6;12,64;5;2,5;3;6;NO_ROOM;NOT_HEATED;0,1;0,524;504,7;1,02;27,3;13765,0;101,6;51250;65015;11431;9141;6300;2354;484;3;0;0;275;3004;7589;10670;26,2;13241;3;10;67;341;1032;3185;4477;3059;942;112;11;3
DEBW_52210005xhl;;48,77321;9,20405;514992,70;5402265,72;LOD_2;1980;;Original;31001_2723;shed;17,5;none;0,0;EFH;9,6;70,5;0,0;70,5;0,0;10,4;52,5;false;43,7;6,4;4,54;2;2,3;0;0;NOT_HEATED;NO_ROOM;0,0;1,725;17,5;1,02;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005xix;;48,77410;9,20416;515000,21;5402363,89;LOD_2;1980;;Original;31001_1010;residential;202,1;none;0,0;MFH;74,5;259,2;0,0;290,1;16,1;99,5;706,0;false;631,4;11,4;7,48;4;2,6;1;7;HEATED;NOT_HEATED;1,0;0,657;202,1;1,01;15,8;3201,0;113,9;23005;26206;5324;4166;2723;923;158;0;0;0;85;1216;3442;4968;37,2;7526;3;9;60;257;684;1801;2394;1646;574;87;9;3
DEBW_52210005xzK;;48,77306;9,20710;515216,69;5402249,58;LOD_2;1980;;Original;31001_1010;residential;230,0;none;0,0;EFH;85,9;238,8;0,0;263,5;45,1;111,8;786,8;false;718,7;10,8;7,44;4;2,5;1;1;HEATED;NOT_HEATED;0,8;0,586;230,0;0,94;15,8;3643,0;102,0;23467;27110;5284;4199;2861;1034;197;1;0;0;110;1356;3492;4934;25,6;5883;1;4;30;154;467;1406;1993;1363;413;47;4;1
DEBW_52210005y1r;;48,77128;9,20765;515257,76;5402051,80;LOD_2;1980;;Original;31001_1010;residential;356,9;none;0,0;MFH;104,4;394,8;0,0;433,0;8,3;147,2;1219,7;false;1115,3;14,0;8,30;5;2,6;3;4;HEATED;NOT_HEATED;1,0;0,561;356,9;1,01;15,8;5653,0;102,1;36434;42087;8347;6573;4348;1489;262;1;0;0;148;2013;5457;7795;31,3;11172;3;9;68;336;965;2699;3642;2513;822;104;10;3
DEBW_52210005y86;;48,77159;9,21217;515589,21;5402086,70;LOD_2;1980;;Original;31001_1010;residential;283,8;none;0,0;MFH;88,5;341,2;0,0;343,3;0,0;132,8;891,9;false;886,7;12,6;6,61;5;2,5;2;3;HEATED;NOT_HEATED;0,1;0,633;283,8;1,01;15,8;4495,0;109,8;31147;35642;7154;5631;3700;1260;220;1;0;0;121;1707;4671;6684;34,2;9696;3;9;67;314;861;2331;3126;2154;724;95;10;3
DEBW_52210005yBC;;48,77339;9,21117;515515,17;5402286,07;LOD_2;1980;;Original;31001_1010;residential;4,6;none;0,0;RH;2,8;25,1;0,0;29,8;15,4;2,9;17,7;false;14,4;6,5;6,17;2;2,6;0;0;NOT_HEATED;NOT_HEATED;1,0;2,000;4,6;1,23;15,9;73,0;250,6;1154;1227;306;222;119;28;1;0;0;0;0;30;167;280;229,3;1056;3;9;36;78;125;209;250;194;106;36;8;3
DEBW_52210005yG0;;48,77255;9,20427;515008,44;5402192,23;LOD_2;1980;;Original;31001_1010;residential;423,5;none;0,0;MFH;117,6;438,5;0,0;479,6;6,9;161,7;1441,1;false;1323,5;14,6;9,77;5;2,7;3;6;HEATED;NOT_HEATED;1,0;0,527;423,5;1,01;15,8;6709,0;96,9;41052;47761;9355;7397;4947;1724;307;2;0;0;175;2271;6133;8742;28,4;12021;3;9;65;332;1007;2916;3974;2722;873;109;10;3
DEBW_52210005yIg;;48,77401;9,20477;515045,40;5402354,38;LOD_2;1980;;Original;31001_1010;residential;309,5;none;0,0;MFH;96,3;237,8;0,0;263,4;129,2;134,6;1063,4;false;967,1;14,0;8,06;5;2,6;2;5;HEATED;NOT_HEATED;1,0;0,465;309,5;0,95;15,8;4902,0;82,3;25459;30361;5920;4612;2996;989;175;1;0;0;87;1331;3821;5527;27,9;8639;2;6;46;246;707;2014;2767;2040;719;85;7;2
DEBW_52210005yOM;;48,77180;9,20837;515310,45;5402109,74;LOD_2;1980;;Original;31001_2463;garage;32,8;none;0,0;RH;41,0;38,8;0,0;40,0;26,2;41,0;105,8;false;102,6;2,6;2,58;1;2,5;0;0;NO_ROOM;NOT_HEATED;0,1;1,154;32,8;0,80;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005yOR;;48,77425;9,20431;515011,20;5402380,86;LOD_2;1980;;Original;31001_2050;retail;17,9;none;0,0;RH;22,1;38,1;0,0;51,6;33,3;22,2;81,6;false;56,0;3,9;3,54;1;2,5;0;0;NOT_HEATED;NOT_HEATED;1,0;1,175;17,9;0,91;73,0;1309,0;193,1;3463;4772;814;634;399;125;18;0;0;0;9;177;526;761;101,1;1813;2;5;27;94;212;426;519;360;137;26;4;2
DEBW_52210005ydi;;48,77153;9,21138;515531,12;5402080,23;LOD_2;1980;;Original;31001_2463;garage;17,1;none;0,0;RH;21,1;38,6;0,0;40,4;17,2;22,3;68,1;false;53,5;3,7;2,64;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,1;1,231;17,1;0,92;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005yi4;;48,77236;9,20424;515006,30;5402170,25;LOD_2;1980;;Original;31001_1010;residential;136,3;none;0,0;MFH;47,4;98,8;0,0;111,6;142,8;63,5;473,4;false;426,0;11,5;8,51;4;2,6;1;2;HEATED;NOT_HEATED;1,0;0,470;136,3;0,93;15,8;2159,0;88,2;12025;14184;2707;2158;1457;506;89;1;0;0;55;715;1810;2528;24,5;3337;0;1;11;75;263;833;1142;775;216;18;1;0
DEBW_52210005ykq;;48,77110;9,21188;515568,67;5402031,71;LOD_2;1980;;Original;31001_1010;residential;8,3;none;0,0;RH;11,3;28,3;0,0;34,1;14,0;11,8;38,5;false;25,9;4,1;3,12;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,6;1,486;8,3;0,99;15,8;131,0;229,5;1904;2035;477;361;206;52;3;0;0;0;0;71;289;445;149,1;1237;2;5;25;78;152;284;334;230;100;22;3;1
DEBW_52210005yjZ;;48,77214;9,20438;515016,82;5402146,59;LOD_2;1980;;Original;31001_1010;residential;423,5;none;0,0;MFH;142,2;368,7;0,0;416,2;6,2;186,3;1465,6;false;1323,4;12,5;8,60;4;2,9;3;7;HEATED;NOT_HEATED;1,0;0,508;423,5;0,96;15,8;6708,0;91,4;38720;45428;8827;6976;4644;1580;272;1;0;0;162;2199;5820;8239;27,6;11698;2;6;52;305;974;2872;3899;2674;821;84;7;2
DEBW_52210005ypY;;48,77271;9,20939;515384,83;5402210,29;LOD_2;1980;;Original;31001_2463;garage;28,3;none;0,0;RH;15,5;48,9;0,0;48,9;22,1;15,5;67,8;false;65,0;4,6;4,21;2;2,1;0;0;NOT_HEATED;NO_ROOM;0,0;1,179;28,3;1,03;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005yrw;;48,77387;9,20468;515038,31;5402338,18;LOD_2;1980;;Original;31001_1010;residential;605,2;none;0,0;MFH;181,7;493,3;0,0;544,7;0,0;254,2;2072,8;false;1891,1;14,1;8,57;5;2,6;4;7;HEATED;NOT_HEATED;1,0;0,473;605,2;0,97;15,8;9586,0;88,2;53360;62946;12133;9604;6414;2198;384;2;0;0;226;3034;8021;11343;26,1;15806;2;7;65;392;1276;3886;5296;3657;1104;110;8;2
DEBW_52210005ylp;;48,77186;9,20845;515316,42;5402116,16;LOD_2;1980;;Original;31001_1010;residential;386,7;none;0,0;MFH;113,2;275,1;0,0;303,0;144,9;150,9;1321,6;false;1208,5;14,3;9,09;5;2,7;3;5;HEATED;NOT_HEATED;1,0;0,429;386,7;0,95;15,8;6126,0;80,3;31065;37191;7044;5585;3780;1313;231;1;0;0;130;1760;4638;6584;23,4;9040;1;4;32;202;697;2216;3055;2117;648;63;5;1
DEBW_52210005ynV;;48,77266;9,20698;515208,08;5402204,84;LOD_2;1980;;Original;31001_1010;residential;84,6;none;0,0;RH;45,8;79,1;0,0;79,1;43,5;48,7;212,7;false;189,3;5,1;4,11;2;2,1;1;2;NOT_HEATED;NO_ROOM;0,0;0,816;84,6;0,89;15,8;1340,0;88,6;7494;8834;1821;1379;811;218;30;0;0;0;17;354;1154;1710;48,5;4103;1;4;36;172;431;961;1200;890;355;48;4;1
