Surface ID;Building ID;Surface Type;Surface Construction Type;Window Ratio;Wall area (without window);Window area;Wall U-Value (without window);Window Construction Type;Window U-Value;Building Parent ID
UUID_501f7a38-1bc1-4a34-968d-7f730bba3905;DEBW_52210005g4f;WALL;199;0,27;40,30;14,90;0,83;;2,57;DEBW_52210005g4f
UUID_22b543b8-b6a1-4d07-ade1-a617c2b06f2b;DEBW_52210005g4f;WALL;199;0,27;30,87;11,42;0,83;;2,57;DEBW_52210005g4f
UUID_3759c60d-7823-44fd-9cf6-de930adce808;DEBW_52210005g4f;GROUND;150;0,00;55,87;0,00;0,62;;;DEBW_52210005g4f
UUID_01554ee1-3db2-4f00-a76b-4e815e581a90;DEBW_52210005g4f;WALL;199;0,27;8,10;3,00;0,83;;2,57;DEBW_52210005g4f
UUID_d915c406-f399-485a-9806-2518f4ea6693;DEBW_5221000614V;WALL;199;0,14;0,31;0,05;0,83;;2,57;DEBW_5221000614V
UUID_3a5b8518-9374-406b-809e-3366895dc728;DEBW_5221000614V;WALL;199;0,14;24,87;4,05;0,83;;2,57;DEBW_5221000614V
UUID_236a720d-9c46-4782-878e-f326b56a5921;DEBW_5221000614V;ROOF;226;0,10;10,99;1,22;0,43;;2,57;DEBW_5221000614V
UUID_5ee2385c-e057-4075-a232-4acce51703e1;DEBW_5221000614V;GROUND;150;0,00;14,21;0,00;0,62;;;DEBW_5221000614V
UUID_c7176a3a-ddf6-4fda-97f4-1218007a869b;DEBW_5221000614V;WALL;199;0,14;6,33;1,03;0,83;;2,57;DEBW_5221000614V
UUID_5c7697ce-6f92-411e-a255-8ca68a191686;DEBW_5221000614V;ROOF;226;0,10;8,67;0,96;0,43;;2,57;DEBW_5221000614V
UUID_b726d34f-c6f8-49e2-a06f-bc48b5fb8029;DEBW_5221000614V;WALL;199;0,14;6,23;1,01;0,83;;2,57;DEBW_5221000614V
UUID_93d12cd2-2755-4038-8b0d-dd642713dabf;DEBW_5221000614V;WALL;199;0,14;0,42;0,07;0,83;;2,57;DEBW_5221000614V
UUID_7df3e254-7c7d-48f8-a5e5-76226a981958;DEBW_5221000614V;WALL;199;0,14;0,40;0,06;0,83;;2,57;DEBW_5221000614V
UUID_40c815de-c2b5-4620-a893-299778657929;DEBW_5221000614V;WALL;199;0,14;5,54;0,90;0,83;;2,57;DEBW_5221000614V
UUID_88d3463b-5a49-499c-aa31-df7721bb0f99;DEBW_5221000614V;WALL;199;0,14;22,06;3,59;0,83;;2,57;DEBW_5221000614V
UUID_a3b72f25-4d58-4d99-907e-ada65e7c2197;DEBW_52210004FYP;WALL;199;0,14;1,16;0,19;0,83;;2,57;DEBW_52210004FYP
UUID_a5bd6168-ab57-4b51-8e3c-987c2d203e8a;DEBW_52210004FYP;WALL;199;0,14;67,10;10,92;0,83;;2,57;DEBW_52210004FYP
UUID_0d862f6c-ff33-44d4-a005-c749c1465acc;DEBW_52210004FYP;ROOF;226;0,10;67,04;7,45;0,43;;2,57;DEBW_52210004FYP
UUID_4aa29b09-9692-4267-bc96-6017ffd67eb5;DEBW_52210004FYP;WALL;199;0,14;12,42;2,02;0,83;;2,57;DEBW_52210004FYP
UUID_6d73e764-7313-4b87-af95-1d6d3b6b21a6;DEBW_52210004FYP;WALL;199;0,14;17,57;2,86;0,83;;2,57;DEBW_52210004FYP
UUID_3e27efb5-904f-4e86-b0ad-70a132ff366c;DEBW_52210004FYP;GROUND;150;0,00;74,49;0,00;0,62;;;DEBW_52210004FYP
UUID_73ab4173-2437-4a72-8590-de50109b9a0f;DEBW_52210004FYP;WALL;199;0,14;48,63;7,92;0,83;;2,57;DEBW_52210004FYP
UUID_afe686c7-5e70-45bd-be3e-bb30f2a62c7d;DEBW_52210004FYP;WALL;199;0,14;11,28;1,84;0,83;;2,57;DEBW_52210004FYP
UUID_81233caa-c4c2-42d7-ac44-14b0b9f9cf8b;DEBW_52210004FYP;WALL;199;0,14;46,15;7,51;0,83;;2,57;DEBW_52210004FYP
UUID_01cc07d3-0af9-4192-bfd7-3424e1b2acf2;DEBW_52210004FYP;WALL;199;0,14;2,25;0,37;0,83;;2,57;DEBW_52210004FYP
UUID_a74e7417-b15c-4335-b204-fe5d85bdc056;DEBW_52210006InL;WALL;199;0,18;32,08;7,04;0,83;;2,57;DEBW_52210006InL
UUID_86d39f2b-6a00-44f8-b511-454142e27530;DEBW_52210006InL;WALL;199;0,18;8,00;1,76;0,83;;2,57;DEBW_52210006InL
UUID_e810f523-e8d6-4e08-91ac-bda4d0c7015b;DEBW_52210006InL;WALL;199;0,18;7,18;1,58;0,83;;2,57;DEBW_52210006InL
UUID_8442e772-a998-42f2-89b5-fb4b97f42516;DEBW_52210006InL;GROUND;150;0,00;88,81;0,00;0,62;;;DEBW_52210006InL
UUID_17e50206-f71b-4df9-be80-2aef4e6ea89f;DEBW_52210006InL;WALL;199;0,18;0,72;0,16;0,83;;2,57;DEBW_52210006InL
UUID_8e8f68b6-2a6f-45fb-9999-b21756c78c01;DEBW_52210006InL;WALL;199;0,18;38,06;8,36;0,83;;2,57;DEBW_52210006InL
UUID_94e1c7bd-aa11-4286-8052-f87656085597;DEBW_52210006InL;WALL;199;0,18;10,42;2,29;0,83;;2,57;DEBW_52210006InL
UUID_9cf5a69c-2a11-4fc6-a57d-0ca2baf29374;DEBW_52210006InL;ROOF;226;0,10;30,73;3,41;0,43;;2,57;DEBW_52210006InL
UUID_a0c48cac-bd8b-4510-9ee0-ec461e3038df;DEBW_52210006InL;WALL;199;0,18;7,17;1,57;0,83;;2,57;DEBW_52210006InL
UUID_ff89ee4d-3529-4ec8-b174-2d6c1e402784;DEBW_52210006InL;WALL;199;0,18;9,53;2,09;0,83;;2,57;DEBW_52210006InL
UUID_7f246ccb-e685-49dc-9305-b9a2d5390413;DEBW_52210006InL;WALL;199;0,18;33,94;7,45;0,83;;2,57;DEBW_52210006InL
UUID_8456d798-5b92-413a-a4d0-ba0f14a96d1b;DEBW_52210006InL;WALL;199;0,18;8,06;1,77;0,83;;2,57;DEBW_52210006InL
UUID_555dc50f-84cd-469b-9588-73d49fdc248b;DEBW_52210006InL;ROOF;226;0,10;55,46;6,16;0,43;;2,57;DEBW_52210006InL
UUID_9de17244-75d6-4b6f-a38e-245e1312ca00;DEBW_52210006InL;WALL;199;0,18;33,91;7,44;0,83;;2,57;DEBW_52210006InL
UUID_689f15f9-6922-4883-8113-d57e8d660591;DEBW_52210006InL;ROOF;226;0,10;1,90;0,21;0,43;;2,57;DEBW_52210006InL
UUID_0679a840-eabc-4b21-b942-575a94ae5271;DEBW_52210006InL;WALL;199;0,18;14,89;3,27;0,83;;2,57;DEBW_52210006InL
UUID_939b00ff-f326-4980-bf6c-3c43481acd44;DEBW_52210006InL;WALL;199;0,18;3,06;0,67;0,83;;2,57;DEBW_52210006InL
UUID_8cf7cda8-ec30-4cb2-b13e-293512efd651;DEBW_52210006InL;WALL;199;0,18;45,58;10,01;0,83;;2,57;DEBW_52210006InL
UUID_6f40ac88-2254-4319-8882-4c92112a035f;DEBW_52210006InL;WALL;199;0,18;15,32;3,36;0,83;;2,57;DEBW_52210006InL
UUID_f27ddc60-6c5c-4824-b81b-f029a8796f39;DEBW_52210006InL;WALL;199;0,18;19,16;4,21;0,83;;2,57;DEBW_52210006InL
UUID_20e7c978-28ea-4e18-9ddf-43678f5cb586;DEBW_52210006InL;WALL;199;0,18;15,40;3,38;0,83;;2,57;DEBW_52210006InL
UUID_00948147-15e9-4dfe-9821-e76fb4a80e60;DEBW_52210006InL;WALL;199;0,18;7,25;1,59;0,83;;2,57;DEBW_52210006InL
UUID_495382ed-d730-498e-91b1-868bce77a34e;DEBW_52210006Iag;WALL;199;0,27;0,14;0,05;0,83;;2,57;DEBW_52210006Iag
UUID_ac71d253-2fc7-4e60-990c-6f5c4ede1213;DEBW_52210006Iag;GROUND;150;0,00;24,44;0,00;0,62;;;DEBW_52210006Iag
UUID_0f73f58a-bfa7-46e7-98e9-6b168ad1b5fa;DEBW_52210006Iag;ROOF;226;0,10;22,77;2,53;0,43;;2,57;DEBW_52210006Iag
UUID_8b63c8b9-e948-42a2-a1cf-82c94d656fb8;DEBW_52210006Iag;WALL;199;0,27;0,12;0,04;0,83;;2,57;DEBW_52210006Iag
UUID_635cfc22-d05c-45c7-a84a-3279eb568892;DEBW_52210006Iag;WALL;199;0,27;9,58;3,54;0,83;;2,57;DEBW_52210006Iag
UUID_540923eb-ec6d-41ab-a403-95e3b1121749;DEBW_52210006Iag;WALL;199;0,27;19,34;7,15;0,83;;2,57;DEBW_52210006Iag
UUID_87ae3c46-43a8-4b9a-8b92-deb0d233673c;DEBW_52210005zsC;WALL;199;0,14;10,91;1,78;0,83;;2,57;DEBW_52210005zsC
UUID_ceb84223-bfcd-4b30-a507-03ce28127270;DEBW_52210005zsC;WALL;199;0,14;9,87;1,61;0,83;;2,57;DEBW_52210005zsC
UUID_06d44d4a-b24d-459d-badf-976c6cf18714;DEBW_52210005zsC;GROUND;150;0,00;18,00;0,00;0,62;;;DEBW_52210005zsC
UUID_12e6717c-2e7f-4515-aded-75aa8d569860;DEBW_52210005zsC;ROOF;226;0,10;16,27;1,81;0,43;;2,57;DEBW_52210005zsC
UUID_f3100664-b75e-4c8b-bc8a-f048b243434b;DEBW_52210005zsC;WALL;199;0,14;7,32;1,19;0,83;;2,57;DEBW_52210005zsC
UUID_9290dfbb-e610-4ee4-813a-6d6280afdf02;DEBW_52210005zsC;WALL;199;0,14;6,79;1,10;0,83;;2,57;DEBW_52210005zsC
UUID_7d9ea183-2ad2-4369-8d9e-d8067c8d8973;DEBW_52210006Ie0;WALL;199;0,14;14,07;2,29;0,83;;2,57;DEBW_52210006Ie0
UUID_e02a13cf-1533-4e84-b87e-f650da9e5cf3;DEBW_52210006Ie0;WALL;199;0,14;15,47;2,52;0,83;;2,57;DEBW_52210006Ie0
UUID_8c30e006-3fe5-4e84-910f-c92e0a0fbcd4;DEBW_52210006Ie0;WALL;199;0,14;13,32;2,17;0,83;;2,57;DEBW_52210006Ie0
UUID_433f6776-95c8-4b86-bc06-12b180632e82;DEBW_52210006Ie0;WALL;199;0,14;14,01;2,28;0,83;;2,57;DEBW_52210006Ie0
UUID_fa83a086-f51f-47f0-93a4-3c5e54dd9ceb;DEBW_52210006Ie0;ROOF;226;0,10;32,92;3,66;0,43;;2,57;DEBW_52210006Ie0
UUID_8c682f73-e965-47c9-b280-500b77dac7c3;DEBW_52210006Ie0;GROUND;150;0,00;36,54;0,00;0,62;;;DEBW_52210006Ie0
UUID_6fcd58bc-734d-45d9-9f17-2477ccd379d4;DEBW_52210005g5H;ROOF;226;0,10;42,12;4,68;0,43;;2,57;DEBW_52210005g5H
UUID_50372e87-c04e-48fb-b9da-3193e06b4f1c;DEBW_52210005g5H;GROUND;150;0,00;46,66;0,00;0,62;;;DEBW_52210005g5H
UUID_f5f393ba-f3a4-42fb-85fd-89d2478c0051;DEBW_52210005g5H;WALL;199;0,14;9,38;1,53;0,83;;2,57;DEBW_52210005g5H
UUID_97cdd763-53dc-49a8-accf-9ebe1b70f694;DEBW_52210005g5H;WALL;199;0,14;3,37;0,55;0,83;;2,57;DEBW_52210005g5H
UUID_41aec08a-9da7-44ee-b8a3-9a48abfd2f72;DEBW_52210005g5H;WALL;199;0,14;35,68;5,81;0,83;;2,57;DEBW_52210005g5H
UUID_906d9a8d-66e0-482a-a63e-ecbeb7e4444f;DEBW_52210005g5H;WALL;199;0,14;19,99;3,25;0,83;;2,57;DEBW_52210005g5H
UUID_2604b3cc-121c-460f-bd12-dc54a6726005;DEBW_52210005g5H;WALL;199;0,14;32,47;5,29;0,83;;2,57;DEBW_52210005g5H
UUID_e60ceb72-e57b-406b-947f-f50f740251a3;DEBW_52210004FSz;WALL;199;0,27;0,74;0,27;0,83;;2,57;DEBW_52210004FSz
UUID_bae34393-67fb-4525-a919-4acd43ab71f6;DEBW_52210004FSz;ROOF;226;0,10;8,56;0,95;0,43;;2,57;DEBW_52210004FSz
UUID_4ef5afd5-2987-448f-aa40-ba47bf97066b;DEBW_52210004FSz;WALL;199;0,27;6,85;2,53;0,83;;2,57;DEBW_52210004FSz
UUID_9a862225-30ae-493b-a157-dffab826c6ce;DEBW_52210004FSz;WALL;199;0,27;6,24;2,31;0,83;;2,57;DEBW_52210004FSz
UUID_35f1ff7a-2951-42b7-927a-71cb29893705;DEBW_52210004FSz;WALL;199;0,27;6,48;2,40;0,83;;2,57;DEBW_52210004FSz
UUID_d4649dde-357f-4122-80f5-ceee0e453b02;DEBW_52210004FSz;GROUND;150;0,00;17,66;0,00;0,62;;;DEBW_52210004FSz
UUID_5bba2894-00af-4d8d-bf1c-23904cf372ab;DEBW_52210004FSz;ROOF;226;0,10;8,46;0,94;0,43;;2,57;DEBW_52210004FSz
UUID_84a9f49f-3505-4f74-a2a4-0f35f6cafcb0;DEBW_52210004FSz;WALL;199;0,27;0,64;0,24;0,83;;2,57;DEBW_52210004FSz
UUID_1099a221-e55c-4e50-a32e-1efea23afd6a;DEBW_52210004FSz;WALL;199;0,27;6,91;2,56;0,83;;2,57;DEBW_52210004FSz
UUID_187a8bab-39df-4a7d-b591-69c9382d3141;DEBW_52210004FSz;WALL;199;0,27;0,12;0,04;0,83;;2,57;DEBW_52210004FSz
UUID_36248c57-5cd9-4a69-9eb1-58aaf5a25af4;DEBW_52210006IeY;WALL;199;0,27;0,03;0,01;0,83;;2,57;DEBW_52210006IeY
UUID_e01c3883-25d8-41fb-b4ca-0118dc2c9d0c;DEBW_52210006IeY;ROOF;226;0,10;16,27;1,81;0,43;;2,57;DEBW_52210006IeY
UUID_aebb85a2-4089-44bb-a1fd-a59130bb0779;DEBW_52210006IeY;WALL;199;0,27;10,94;4,05;0,83;;2,57;DEBW_52210006IeY
UUID_f6d51551-a18d-4c00-bbc9-7a9f69427cbb;DEBW_52210006IeY;WALL;199;0,27;5,52;2,04;0,83;;2,57;DEBW_52210006IeY
UUID_5f1bfa6b-ce3b-4c5f-bbd8-139a33344a4a;DEBW_52210006IeY;WALL;199;0,27;5,47;2,02;0,83;;2,57;DEBW_52210006IeY
UUID_c2e3ce81-bac0-4910-8f5c-3119dda9c0ed;DEBW_52210006IeY;GROUND;150;0,00;18,08;0,00;0,62;;;DEBW_52210006IeY
UUID_7384f428-99e2-4326-a39f-80a4809c98e2;DEBW_52210004dNl;WALL;199;0,14;10,80;1,76;0,83;;2,57;DEBW_52210004dNl
UUID_10bf054d-9153-4069-a1ee-b6a7cd4bb20b;DEBW_52210004dNl;ROOF;226;0,10;35,14;3,90;0,43;;2,57;DEBW_52210004dNl
UUID_db7d2530-0eea-441d-9243-d5f9227d5359;DEBW_52210004dNl;ROOF;226;0,10;63,06;7,01;0,43;;2,57;DEBW_52210004dNl
UUID_b6acb1e7-b8de-468a-86a3-8f53eab899e8;DEBW_52210004dNl;WALL;199;0,14;34,69;5,65;0,83;;2,57;DEBW_52210004dNl
UUID_9c2e3eb7-fbdf-4bbe-b1b6-fecdc10d203b;DEBW_52210004dNl;WALL;199;0,14;5,09;0,83;0,83;;2,57;DEBW_52210004dNl
UUID_b59ab777-8736-4ff8-970c-fc23e0cb33f1;DEBW_52210004dNl;WALL;199;0,14;46,57;7,58;0,83;;2,57;DEBW_52210004dNl
UUID_cd75c89a-3093-4472-a56a-d3a890e646d6;DEBW_52210004dNl;WALL;199;0,14;10,69;1,74;0,83;;2,57;DEBW_52210004dNl
UUID_54e9812b-2bb2-4206-9545-1488bfd07d61;DEBW_52210004dNl;WALL;199;0,14;21,25;3,46;0,83;;2,57;DEBW_52210004dNl
UUID_281c17dd-ce70-4c45-96fc-7c7481b531a0;DEBW_52210004dNl;WALL;199;0,14;27,70;4,51;0,83;;2,57;DEBW_52210004dNl
UUID_66cf236d-1322-4a67-ae7d-55ef9dc28a16;DEBW_52210004dNl;WALL;199;0,14;26,00;4,23;0,83;;2,57;DEBW_52210004dNl
UUID_8f13de6f-84d1-4385-af9a-47fc1e84c4ab;DEBW_52210004dNl;WALL;199;0,14;8,76;1,43;0,83;;2,57;DEBW_52210004dNl
UUID_8897d924-563f-4b81-b1bd-eaa67b58bd1f;DEBW_52210004dNl;WALL;199;0,14;5,18;0,84;0,83;;2,57;DEBW_52210004dNl
UUID_0b55a2ae-34d4-4e22-a13a-d7163339ca1c;DEBW_52210004dNl;GROUND;150;0,00;99,23;0,00;0,62;;;DEBW_52210004dNl
UUID_3ddd8492-8226-4fad-ab55-427a313b8e44;DEBW_52210004dNl;WALL;199;0,14;0,19;0,03;0,83;;2,57;DEBW_52210004dNl
UUID_49e010db-5713-47ae-b7ee-1e1d51edfe48;DEBW_52210004dNl;WALL;199;0,14;60,14;9,79;0,83;;2,57;DEBW_52210004dNl
UUID_40a2768f-16b6-45c4-8b4c-e1c9e3d9fc77;DEBW_52210004dNl;WALL;199;0,14;27,67;4,50;0,83;;2,57;DEBW_52210004dNl
UUID_d87ec2e4-03c9-4266-8737-5a1959806cae;DEBW_52210004dNl;WALL;199;0,14;12,57;2,05;0,83;;2,57;DEBW_52210004dNl
UUID_115e9029-eded-4a1b-9944-2c617f35b0b7;DEBW_52210004dNl;WALL;199;0,14;10,04;1,63;0,83;;2,57;DEBW_52210004dNl
UUID_66f65a1b-807d-41b3-9855-335f3e00c5ce;DEBW_52210004dNl;WALL;199;0,14;12,96;2,11;0,83;;2,57;DEBW_52210004dNl
UUID_3eee9d75-8e22-4907-903e-907edfc70180;DEBW_52210006IfG;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210006IfG
UUID_79720ccf-9451-47b4-8686-24e204ccabea;DEBW_52210006IfG;WALL;199;0,27;4,44;1,64;0,83;;2,57;DEBW_52210006IfG
UUID_f4ee2277-67c1-4d71-bd6c-837b5a6a6a5c;DEBW_52210006IfG;ROOF;226;0,10;6,55;0,73;0,43;;2,57;DEBW_52210006IfG
UUID_2a92c5d2-c9e2-4377-9635-5a7bfea11f04;DEBW_52210006IfG;WALL;199;0,27;4,48;1,66;0,83;;2,57;DEBW_52210006IfG
UUID_b82bd988-75ce-4bfb-829c-5ee42da2494b;DEBW_52210006IfG;GROUND;150;0,00;7,28;0,00;0,62;;;DEBW_52210006IfG
UUID_fee7afe1-065e-4836-b911-cee5547af201;DEBW_52210006IfG;WALL;199;0,27;4,48;1,66;0,83;;2,57;DEBW_52210006IfG
UUID_bfa596f3-ac86-4a2d-b1fb-c00c5f5ac6b0;DEBW_522100060GB;ROOF;100;0,00;19,76;0,00;0,40;;2,57;DEBW_522100060GB
UUID_effa859a-8409-4682-b617-9dbffd0afa28;DEBW_522100060GB;GROUND;150;0,00;19,76;0,00;0,62;;;DEBW_522100060GB
UUID_901d69d5-7fd6-4b8b-ac8e-2afcb7e1600e;DEBW_522100060GB;WALL;199;0,27;6,00;2,22;0,83;;2,57;DEBW_522100060GB
UUID_7a90cbe4-1050-42e5-9bff-ff575b6fd246;DEBW_522100060GB;WALL;199;0,27;0,03;0,01;0,83;;2,57;DEBW_522100060GB
UUID_e3aed71c-eb92-45a5-9a9d-924370f8bfe2;DEBW_522100060GB;WALL;199;0,27;0,26;0,10;0,83;;2,57;DEBW_522100060GB
UUID_ddbe512e-f62d-4cb0-bf02-19ea3ce5972f;DEBW_522100060GB;WALL;199;0,27;10,63;3,93;0,83;;2,57;DEBW_522100060GB
UUID_84ff4d05-508e-4698-9cfc-c821d11c31ff;DEBW_522100060GB;WALL;199;0,27;1,14;0,42;0,83;;2,57;DEBW_522100060GB
UUID_03f86906-3589-4a94-970d-d1664ef54100;DEBW_522100060GB;WALL;199;0,27;4,66;1,72;0,83;;2,57;DEBW_522100060GB
UUID_44c480b0-031c-4c16-a00f-2f78d69d1d7d;DEBW_522100060GB;WALL;199;0,27;0,51;0,19;0,83;;2,57;DEBW_522100060GB
UUID_d0693259-a542-49a4-977b-5704217396aa;DEBW_52210005gFu;GROUND;150;0,00;18,26;0,00;0,62;;;DEBW_52210005gFu
UUID_c03d0b96-9dc1-4643-b9ac-467cfd3ef76f;DEBW_52210005gFu;ROOF;226;0,10;16,44;1,83;0,43;;2,57;DEBW_52210005gFu
UUID_bc76d53f-cb6a-4cef-bbf1-edc5bd7426eb;DEBW_52210005gFu;WALL;199;0,14;7,68;1,25;0,83;;2,57;DEBW_52210005gFu
UUID_1db9dcc3-533e-4fe9-a46c-90ad2af4df30;DEBW_52210005gFu;WALL;199;0,14;7,61;1,24;0,83;;2,57;DEBW_52210005gFu
UUID_fae9501f-7de9-4827-a47e-e677cf3c74f9;DEBW_52210005gFu;WALL;199;0,14;11,05;1,80;0,83;;2,57;DEBW_52210005gFu
UUID_5b8fc90b-03de-47c0-b9f5-36b76f9ff2c4;DEBW_52210005gFu;WALL;199;0,14;11,03;1,80;0,83;;2,57;DEBW_52210005gFu
UUID_6f34dfff-5360-439c-bfa4-1055288c900b;DEBW_52210004FV9;WALL;199;0,27;9,87;3,65;0,83;;2,57;DEBW_52210004FV9
UUID_7a40fa78-dcd4-4e58-847d-8a06655732f8;DEBW_52210004FV9;WALL;199;0,27;6,48;2,40;0,83;;2,57;DEBW_52210004FV9
UUID_b0744a84-2e2b-4754-9f65-3c8ef4257f05;DEBW_52210004FV9;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004FV9
UUID_006d413c-0821-4b08-b939-d081b9f02623;DEBW_52210004FV9;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004FV9
UUID_60ce7d5d-6dc0-42b1-ac86-9e1cd87d5c8d;DEBW_52210004FV9;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004FV9
UUID_d2485f59-5a58-42ee-8e1a-c3cacc463c3f;DEBW_52210004FV9;WALL;199;0,27;1,48;0,55;0,83;;2,57;DEBW_52210004FV9
UUID_e00a8015-6565-45c5-bd1d-da27507d595e;DEBW_52210004FV9;GROUND;150;0,00;13,95;0,00;0,62;;;DEBW_52210004FV9
UUID_7e294bc9-4892-4a96-9c51-27509ec6c8a9;DEBW_52210004FV9;ROOF;226;0,10;12,59;1,40;0,43;;2,57;DEBW_52210004FV9
UUID_559409cb-a512-48a8-a2ce-87dfb849c01c;DEBW_52210004FV9;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004FV9
UUID_35559a22-c2b7-4dc2-8e4d-ca9f0f323dfd;DEBW_5221000BwaG;WALL;199;0,27;2,21;0,82;0,83;;2,57;DEBW_5221000BwaG
UUID_aaa3cfb6-3fd2-4149-8a80-11ac0fd79a3d;DEBW_5221000BwaG;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_5221000BwaG
UUID_99c04434-26f6-49db-b6ac-992ab0a5940b;DEBW_5221000BwaG;GROUND;150;0,00;6,88;0,00;0,62;;;DEBW_5221000BwaG
UUID_617355ba-c50e-46f7-9b05-559a769f5a86;DEBW_5221000BwaG;WALL;199;0,27;2,23;0,83;0,83;;2,57;DEBW_5221000BwaG
UUID_9f42c5d4-9f19-40b2-b1e2-402f94ec48c6;DEBW_5221000BwaG;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_5221000BwaG
UUID_e50d7568-3766-47a9-bf4b-f4ae355f993d;DEBW_5221000BwaG;WALL;199;0,27;3,26;1,20;0,83;;2,57;DEBW_5221000BwaG
UUID_0086d448-b636-4127-a7be-834a42a6bfd6;DEBW_5221000BwaG;WALL;199;0,27;0,01;0,00;0,83;;2,57;DEBW_5221000BwaG
UUID_ac319d29-0876-470a-b807-b35426a552ed;DEBW_5221000BwaG;ROOF;226;0,10;3,54;0,39;0,43;;2,57;DEBW_5221000BwaG
UUID_711895d9-5bbe-4d32-91be-a787834f9620;DEBW_5221000BwaG;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_5221000BwaG
UUID_7d670561-e8a1-47d7-82a3-ab0427822527;DEBW_5221000BwaG;ROOF;226;0,10;3,37;0,37;0,43;;2,57;DEBW_5221000BwaG
UUID_8d14c081-60b2-454c-8056-37ba86a6fc26;DEBW_522100060vu;WALL;199;0,18;1,94;0,42;0,83;;2,57;DEBW_522100060vu
UUID_ee179800-2d29-478c-8f2c-d1f05596d447;DEBW_522100060vu;WALL;199;0,18;61,26;13,45;0,83;;2,57;DEBW_522100060vu
UUID_425801cc-0cb0-4c59-8766-54ff0586bc7e;DEBW_522100060vu;WALL;199;0,18;32,29;7,09;0,83;;2,57;DEBW_522100060vu
UUID_c2ca84ce-9856-466c-b282-603b08cd5027;DEBW_522100060vu;WALL;199;0,18;49,62;10,89;0,83;;2,57;DEBW_522100060vu
UUID_3d53be31-a199-4838-96c2-03701204e2a2;DEBW_522100060vu;ROOF;226;0,10;17,78;1,98;0,43;;2,57;DEBW_522100060vu
UUID_e09404d2-67a7-4147-bbdf-3fd336e6ac50;DEBW_522100060vu;ROOF;226;0,10;31,32;3,48;0,43;;2,57;DEBW_522100060vu
UUID_495954ec-f754-4216-8585-db72bbe4de2a;DEBW_522100060vu;ROOF;226;0,10;30,83;3,43;0,43;;2,57;DEBW_522100060vu
UUID_51a4fd3d-56b9-43a9-b206-f61ffef414e3;DEBW_522100060vu;WALL;199;0,18;0,25;0,05;0,83;;2,57;DEBW_522100060vu
UUID_76a5c834-4473-4a41-81b6-c7b3bf3c97e8;DEBW_522100060vu;WALL;199;0,18;6,39;1,40;0,83;;2,57;DEBW_522100060vu
UUID_43d29512-bf89-4638-b5b8-7eb8221b033f;DEBW_522100060vu;WALL;199;0,18;0,29;0,06;0,83;;2,57;DEBW_522100060vu
UUID_a21994e4-34a7-4740-bf35-e2ec0a242727;DEBW_522100060vu;GROUND;150;0,00;74,24;0,00;0,62;;;DEBW_522100060vu
UUID_ac26f21b-b0c6-426d-bf5e-d5a986331928;DEBW_522100060vu;ROOF;226;0,10;17,33;1,93;0,43;;2,57;DEBW_522100060vu
UUID_4b6a2919-b954-4557-886e-8cc485cc5847;DEBW_522100060vu;ROOF;226;0,10;0,09;0,01;0,43;;2,57;DEBW_522100060vu
UUID_e16c55c1-c9f5-4b50-a678-8af62f830e4e;DEBW_522100060vu;WALL;199;0,18;57,32;12,58;0,83;;2,57;DEBW_522100060vu
UUID_2c90c125-a678-469d-bb66-00ccaf0c4845;DEBW_522100060vu;WALL;199;0,18;6,78;1,49;0,83;;2,57;DEBW_522100060vu
UUID_826becdf-62ec-4c94-88c7-c906d8782abd;DEBW_52210004dQ2;ROOF;226;0,10;14,24;1,58;0,43;;2,57;DEBW_52210004dQ2
UUID_3fb12def-4b5c-4a65-ab79-c0d300edbae0;DEBW_52210004dQ2;ROOF;226;0,10;0,22;0,02;0,43;;2,57;DEBW_52210004dQ2
UUID_1f136009-d73d-4f9e-9bb9-ff00ddef2f9d;DEBW_52210004dQ2;WALL;199;0,14;48,95;7,97;0,83;;2,57;DEBW_52210004dQ2
UUID_2ae04044-4049-4eee-8a06-60570594d01a;DEBW_52210004dQ2;ROOF;226;0,10;37,30;4,14;0,43;;2,57;DEBW_52210004dQ2
UUID_efbc7016-2b15-4782-b867-fab31868155b;DEBW_52210004dQ2;WALL;199;0,14;2,26;0,37;0,83;;2,57;DEBW_52210004dQ2
UUID_3174696b-ab22-492d-906b-c447ebd567d0;DEBW_52210004dQ2;WALL;199;0,14;50,96;8,30;0,83;;2,57;DEBW_52210004dQ2
UUID_ce66cf6a-07be-479e-87d4-5c19726f8b63;DEBW_52210004dQ2;WALL;199;0,14;2,15;0,35;0,83;;2,57;DEBW_52210004dQ2
UUID_6900365d-1b75-4bc4-ac64-ff8ab86851d2;DEBW_52210004dQ2;ROOF;226;0,10;40,26;4,47;0,43;;2,57;DEBW_52210004dQ2
