Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve;Dhw demand
[yyyy-MM-dd HH:mm:ss];[hoy];[h];[°C];[°C];[kWh/h];[kWh/h];[kWh/h]
2005-04-17 22:00:00;2566;22;1,4;3,4;106,3;453,5;132,4
2005-04-17 23:00:00;2567;23;0,5;3,4;111,5;453,2;83,0
2005-04-18 00:00:00;2568;0;-0,3;6,3;93,4;452,9;57,4
2005-04-18 01:00:00;2569;1;-0,6;6,3;94,7;452,9;31,0
2005-04-18 02:00:00;2570;2;-0,7;6,3;95,5;452,8;12,2
2005-04-18 03:00:00;2571;3;-0,3;6,3;93,5;452,8;8,8
2005-04-18 04:00:00;2572;4;0,4;6,3;89,1;452,0;26,4
2005-04-18 05:00:00;2573;5;0,6;6,3;88,4;452,0;66,2
2005-04-18 06:00:00;2574;6;0,9;6,3;86,6;451,4;178,9
2005-04-18 07:00:00;2575;7;1,8;6,3;104,2;451,2;191,5
2005-04-18 08:00:00;2576;8;2,5;6,3;100,2;451,2;192,3
2005-04-18 09:00:00;2577;9;4,1;6,3;90,9;451,1;201,6
2005-04-18 10:00:00;2578;10;6,5;6,3;77,3;450,8;192,3
2005-04-18 11:00:00;2579;11;8,6;6,3;65,8;450,5;186,5
2005-04-18 12:00:00;2580;12;10,3;6,3;56,2;450,2;172,6
2005-04-18 13:00:00;2581;13;11,1;6,3;51,6;450,2;151,7
2005-04-18 14:00:00;2582;14;11,9;6,3;47,2;450,1;138,3
2005-04-18 15:00:00;2583;15;12,5;6,3;43,8;449,6;129,1
2005-04-18 16:00:00;2584;16;12,5;6,3;43,7;449,4;134,1
2005-04-18 17:00:00;2585;17;11,5;6,3;49,4;449,1;166,4
2005-04-18 18:00:00;2586;18;10,6;6,3;54,4;448,9;185,6
2005-04-18 19:00:00;2587;19;10,2;6,3;56,8;448,8;229,6
2005-04-18 20:00:00;2588;20;9,1;6,3;62,8;448,8;235,9
2005-04-18 21:00:00;2589;21;9,2;6,3;62,2;448,7;220,0
2005-04-18 22:00:00;2590;22;9,3;6,3;61,8;448,5;132,4
2005-04-18 23:00:00;2591;23;8,7;6,3;65,1;448,3;83,0
2005-04-19 00:00:00;2592;0;8,3;10,7;44,9;448,3;57,4
2005-04-19 01:00:00;2593;1;8,6;10,7;42,9;448,2;31,0
2005-04-19 02:00:00;2594;2;8,1;10,7;45,9;448,1;12,2
2005-04-19 03:00:00;2595;3;8,4;10,7;44,1;448,1;8,8
2005-04-19 04:00:00;2596;4;8,3;10,7;44,9;447,9;26,4
2005-04-19 05:00:00;2597;5;7,3;10,7;50,3;447,8;66,2
2005-04-19 06:00:00;2598;6;7,5;10,7;49,1;447,7;178,9
2005-04-19 07:00:00;2599;7;7,7;10,7;70,9;447,1;191,5
2005-04-19 08:00:00;2600;8;8,8;10,7;64,6;446,8;192,3
2005-04-19 09:00:00;2601;9;10,5;10,7;55,0;446,6;201,6
2005-04-19 10:00:00;2602;10;12,2;10,7;45,3;446,5;192,3
2005-04-19 11:00:00;2603;11;13,2;10,7;39,8;445,9;186,5
2005-04-19 12:00:00;2604;12;14,5;10,7;32,4;445,6;172,6
2005-04-19 13:00:00;2605;13;14,9;10,7;30,4;445,5;151,7
2005-04-19 14:00:00;2606;14;15,2;10,7;28,6;445,4;138,3
2005-04-19 15:00:00;2607;15;15,2;10,7;28,7;445,1;129,1
2005-04-19 16:00:00;2608;16;14,8;10,7;30,7;445,0;134,1
2005-04-19 17:00:00;2609;17;13,8;10,7;36,2;444,8;166,4
2005-04-19 18:00:00;2610;18;12,5;10,7;43,8;444,1;185,6
2005-04-19 19:00:00;2611;19;11,2;10,7;51,3;443,8;229,6
2005-04-19 20:00:00;2612;20;10,4;10,7;55,3;443,7;235,9
2005-04-19 21:00:00;2613;21;9,4;10,7;61,4;442,9;220,0
2005-04-19 22:00:00;2614;22;8,6;10,7;65,8;442,7;132,4
2005-04-19 23:00:00;2615;23;7,7;10,7;70,7;442,6;83,0
2005-04-20 00:00:00;2616;0;6,7;7,8;54,1;442,2;57,4
2005-04-20 01:00:00;2617;1;7,0;7,8;52,2;441,8;31,0
2005-04-20 02:00:00;2618;2;7,2;7,8;51,1;441,8;12,2
2005-04-20 03:00:00;2619;3;7,2;7,8;50,9;441,6;8,8
2005-04-20 04:00:00;2620;4;6,8;7,8;53,5;441,6;26,4
2005-04-20 05:00:00;2621;5;6,5;7,8;55,3;441,5;66,2
2005-04-20 06:00:00;2622;6;6,6;7,8;54,5;441,4;178,9
2005-04-20 07:00:00;2623;7;7,5;7,8;72,0;441,1;191,5
2005-04-20 08:00:00;2624;8;7,8;7,8;70,2;441,0;192,3
2005-04-20 09:00:00;2625;9;8,5;7,8;66,3;441,0;201,6
2005-04-20 10:00:00;2626;10;9,5;7,8;60,4;440,9;192,3
2005-04-20 11:00:00;2627;11;10,3;7,8;56,0;440,9;186,5
2005-04-20 12:00:00;2628;12;9,8;7,8;58,9;440,6;172,6
2005-04-20 13:00:00;2629;13;9,6;7,8;59,9;440,5;151,7
2005-04-20 14:00:00;2630;14;9,9;7,8;58,6;440,3;138,3
2005-04-20 15:00:00;2631;15;9,8;7,8;58,7;440,1;129,1
2005-04-20 16:00:00;2632;16;9,9;7,8;58,4;440,1;134,1
2005-04-20 17:00:00;2633;17;8,6;7,8;65,4;440,0;166,4
2005-04-20 18:00:00;2634;18;7,9;7,8;69,4;439,6;185,6
2005-04-20 19:00:00;2635;19;7,4;7,8;72,5;439,4;229,6
2005-04-20 20:00:00;2636;20;6,8;7,8;76,0;439,3;235,9
2005-04-20 21:00:00;2637;21;6,1;7,8;79,5;439,1;220,0
2005-04-20 22:00:00;2638;22;5,3;7,8;84,0;438,8;132,4
2005-04-20 23:00:00;2639;23;4,7;7,8;87,9;438,4;83,0
2005-04-21 00:00:00;2640;0;4,5;5,8;66,4;438,4;57,4
2005-04-21 01:00:00;2641;1;3,7;5,8;70,5;438,1;31,0
2005-04-21 02:00:00;2642;2;3,3;5,8;73,2;437,8;12,2
2005-04-21 03:00:00;2643;3;3,7;5,8;71,0;437,7;8,8
2005-04-21 04:00:00;2644;4;4,0;5,8;69,2;437,4;26,4
2005-04-21 05:00:00;2645;5;3,2;5,8;73,6;437,3;66,2
2005-04-21 06:00:00;2646;6;3,4;5,8;72,3;437,2;178,9
2005-04-21 07:00:00;2647;7;3,3;5,8;95,3;437,1;191,5
2005-04-21 08:00:00;2648;8;4,9;5,8;86,6;436,8;192,3
2005-04-21 09:00:00;2649;9;6,2;5,8;79,3;436,6;201,6
2005-04-21 10:00:00;2650;10;7,4;5,8;72,2;436,6;192,3
2005-04-21 11:00:00;2651;11;7,9;5,8;69,5;436,0;186,5
2005-04-21 12:00:00;2652;12;8,5;5,8;66,4;435,9;172,6
2005-04-21 13:00:00;2653;13;8,8;5,8;64,6;435,6;151,7
2005-04-21 14:00:00;2654;14;8,2;5,8;67,9;435,6;138,3
2005-04-21 15:00:00;2655;15;8,4;5,8;66,8;435,0;129,1
2005-04-21 16:00:00;2656;16;8,2;5,8;67,7;434,8;134,1
2005-04-21 17:00:00;2657;17;7,8;5,8;70,3;434,7;166,4
2005-04-21 18:00:00;2658;18;7,3;5,8;73,1;434,7;185,6
2005-04-21 19:00:00;2659;19;6,9;5,8;75,4;434,5;229,6
2005-04-21 20:00:00;2660;20;6,5;5,8;77,4;434,0;235,9
2005-04-21 21:00:00;2661;21;5,6;5,8;82,7;433,9;220,0
2005-04-21 22:00:00;2662;22;4,2;5,8;90,7;433,9;132,4
2005-04-21 23:00:00;2663;23;3,6;5,8;93,8;433,8;83,0
2005-04-22 00:00:00;2664;0;3,2;3,4;73,3;433,4;57,4
2005-04-22 01:00:00;2665;1;3,2;3,4;73,4;433,2;31,0
2005-04-22 02:00:00;2666;2;2,9;3,4;75,4;433,0;12,2
2005-04-22 03:00:00;2667;3;2,9;3,4;75,3;432,8;8,8
2005-04-22 04:00:00;2668;4;3,0;3,4;74,8;432,6;26,4
2005-04-22 05:00:00;2669;5;2,6;3,4;76,9;432,6;66,2
2005-04-22 06:00:00;2670;6;2,1;3,4;79,6;432,6;178,9
2005-04-22 07:00:00;2671;7;2,4;3,4;100,4;432,5;191,5
2005-04-22 08:00:00;2672;8;3,0;3,4;97,1;431,6;192,3
2005-04-22 09:00:00;2673;9;3,9;3,4;92,0;431,4;201,6
2005-04-22 10:00:00;2674;10;4,7;3,4;87,4;431,2;192,3
2005-04-22 11:00:00;2675;11;5,2;3,4;85,0;431,0;186,5
2005-04-22 12:00:00;2676;12;4,8;3,4;86,9;430,9;172,6
2005-04-22 13:00:00;2677;13;4,6;3,4;88,5;430,7;151,7
2005-04-22 14:00:00;2678;14;4,8;3,4;87,0;430,7;138,3
2005-04-22 15:00:00;2679;15;5,1;3,4;85,4;430,5;129,1
2005-04-22 16:00:00;2680;16;5,3;3,4;84,0;430,2;134,1
2005-04-22 17:00:00;2681;17;4,5;3,4;88,5;429,9;166,4
2005-04-22 18:00:00;2682;18;3,6;3,4;93,7;429,8;185,6
2005-04-22 19:00:00;2683;19;2,4;3,4;100,4;429,7;229,6
2005-04-22 20:00:00;2684;20;2,2;3,4;101,9;429,5;235,9
2005-04-22 21:00:00;2685;21;2,1;3,4;102,1;429,1;220,0
2005-04-22 22:00:00;2686;22;1,5;3,4;105,9;429,0;132,4
2005-04-22 23:00:00;2687;23;0,6;3,4;110,9;428,3;83,0
2005-04-23 00:00:00;2688;0;0,1;3,5;91,0;428,3;57,4
2005-04-23 01:00:00;2689;1;-1,0;3,5;97,5;428,2;31,0
2005-04-23 02:00:00;2690;2;-1,4;3,5;99,3;427,6;12,2
2005-04-23 03:00:00;2691;3;-1,3;3,5;99,1;427,4;8,8
2005-04-23 04:00:00;2692;4;-1,1;3,5;97,7;427,4;26,4
2005-04-23 05:00:00;2693;5;-0,8;3,5;96,3;427,3;66,2
2005-04-23 06:00:00;2694;6;-0,3;3,5;93,4;427,2;178,9
2005-04-23 07:00:00;2695;7;0,1;3,5;113,8;426,3;191,5
2005-04-23 08:00:00;2696;8;1,4;3,5;106,2;425,7;192,3
2005-04-23 09:00:00;2697;9;3,2;3,5;96,1;425,7;201,6
2005-04-23 10:00:00;2698;10;5,1;3,5;85,3;425,5;192,3
2005-04-23 11:00:00;2699;11;6,0;3,5;80,4;425,4;186,5
2005-04-23 12:00:00;2700;12;6,8;3,5;75,7;425,4;172,6
2005-04-23 13:00:00;2701;13;7,5;3,5;72,0;425,3;151,7
2005-04-23 14:00:00;2702;14;8,1;3,5;68,6;425,2;138,3
2005-04-23 15:00:00;2703;15;8,0;3,5;69,3;425,0;129,1
2005-04-23 16:00:00;2704;16;8,0;3,5;69,1;424,3;134,1
2005-04-23 17:00:00;2705;17;7,5;3,5;71,7;424,0;166,4
2005-04-23 18:00:00;2706;18;6,7;3,5;76,6;424,0;185,6
2005-04-23 19:00:00;2707;19;6,2;3,5;79,1;423,3;229,6
2005-04-23 20:00:00;2708;20;4,5;3,5;88,7;422,9;235,9
2005-04-23 21:00:00;2709;21;3,9;3,5;91,9;422,3;220,0
2005-04-23 22:00:00;2710;22;4,0;3,5;91,3;422,1;132,4
2005-04-23 23:00:00;2711;23;3,2;3,5;96,1;422,1;83,0
2005-04-24 00:00:00;2712;0;2,9;4,4;75,5;421,7;57,4
2005-04-24 01:00:00;2713;1;2,8;4,4;75,8;421,3;31,0
2005-04-24 02:00:00;2714;2;2,9;4,4;75,5;421,2;12,2
2005-04-24 03:00:00;2715;3;2,6;4,4;77,0;420,9;8,8
2005-04-24 04:00:00;2716;4;2,8;4,4;76,0;420,7;26,4
2005-04-24 05:00:00;2717;5;2,8;4,4;75,6;420,7;66,2
2005-04-24 06:00:00;2718;6;3,5;4,4;71,9;420,6;178,9
2005-04-24 07:00:00;2719;7;3,4;4,4;95,0;420,5;191,5
2005-04-24 08:00:00;2720;8;3,8;4,4;92,7;420,4;192,3
2005-04-24 09:00:00;2721;9;4,5;4,4;88,8;419,9;201,6
2005-04-24 10:00:00;2722;10;5,3;4,4;84,4;419,4;192,3
2005-04-24 11:00:00;2723;11;6,5;4,4;77,3;419,2;186,5
2005-04-24 12:00:00;2724;12;7,6;4,4;71,6;419,1;172,6
2005-04-24 13:00:00;2725;13;7,8;4,4;70,0;419,1;151,7
2005-04-24 14:00:00;2726;14;7,9;4,4;69,6;419,0;138,3
2005-04-24 15:00:00;2727;15;8,0;4,4;69,2;418,9;129,1
2005-04-24 16:00:00;2728;16;6,8;4,4;75,7;418,8;134,1
2005-04-24 17:00:00;2729;17;5,8;4,4;81,2;418,8;166,4
2005-04-24 18:00:00;2730;18;4,8;4,4;86,9;418,7;185,6
2005-04-24 19:00:00;2731;19;4,0;4,4;91,6;418,3;229,6
2005-04-24 20:00:00;2732;20;3,4;4,4;94,9;418,2;235,9
2005-04-24 21:00:00;2733;21;2,5;4,4;100,0;418,2;220,0
2005-04-24 22:00:00;2734;22;1,4;4,4;106,0;418,2;132,4
2005-04-24 23:00:00;2735;23;0,7;4,4;110,3;417,7;83,0
2005-04-25 00:00:00;2736;0;0,6;4,9;88,3;417,5;57,4
2005-04-25 01:00:00;2737;1;0,7;4,9;87,8;417,3;31,0
2005-04-25 02:00:00;2738;2;0,8;4,9;86,8;417,2;12,2
2005-04-25 03:00:00;2739;3;0,7;4,9;87,5;417,1;8,8
2005-04-25 04:00:00;2740;4;1,4;4,9;83,6;417,1;26,4
2005-04-25 05:00:00;2741;5;1,2;4,9;84,6;416,7;66,2
2005-04-25 06:00:00;2742;6;1,5;4,9;83,3;416,5;178,9
2005-04-25 07:00:00;2743;7;1,9;4,9;103,2;416,5;191,5
2005-04-25 08:00:00;2744;8;2,8;4,9;98,2;415,8;192,3
2005-04-25 09:00:00;2745;9;3,7;4,9;93,1;415,1;201,6
2005-04-25 10:00:00;2746;10;5,3;4,9;84,3;415,1;192,3
2005-04-25 11:00:00;2747;11;6,8;4,9;75,9;415,1;186,5
2005-04-25 12:00:00;2748;12;7,6;4,9;71,1;415,0;172,6
2005-04-25 13:00:00;2749;13;8,2;4,9;68,1;414,9;151,7
2005-04-25 14:00:00;2750;14;9,3;4,9;61,6;414,8;138,3
2005-04-25 15:00:00;2751;15;9,3;4,9;61,9;414,5;129,1
2005-04-25 16:00:00;2752;16;9,4;4,9;61,0;414,5;134,1
2005-04-25 17:00:00;2753;17;8,6;4,9;65,6;414,4;166,4
2005-04-25 18:00:00;2754;18;7,6;4,9;71,3;414,4;185,6
2005-04-25 19:00:00;2755;19;7,1;4,9;74,4;414,4;229,6
2005-04-25 20:00:00;2756;20;6,2;4,9;79,4;414,2;235,9
2005-04-25 21:00:00;2757;21;5,5;4,9;83,0;414,2;220,0
2005-04-25 22:00:00;2758;22;5,4;4,9;83,8;414,0;132,4
2005-04-25 23:00:00;2759;23;4,8;4,9;86,9;413,8;83,0
2005-04-26 00:00:00;2760;0;4,7;7,8;65,2;413,2;57,4
2005-04-26 01:00:00;2761;1;4,6;7,8;65,8;412,8;31,0
2005-04-26 02:00:00;2762;2;4,7;7,8;64,9;412,1;12,2
2005-04-26 03:00:00;2763;3;4,6;7,8;65,8;412,1;8,8
2005-04-26 04:00:00;2764;4;4,5;7,8;66,0;411,9;26,4
2005-04-26 05:00:00;2765;5;5,0;7,8;63,6;411,8;66,2
2005-04-26 06:00:00;2766;6;5,8;7,8;59,2;411,6;178,9
2005-04-26 07:00:00;2767;7;5,5;7,8;83,1;411,3;191,5
2005-04-26 08:00:00;2768;8;6,0;7,8;80,3;410,5;192,3
2005-04-26 09:00:00;2769;9;6,9;7,8;75,3;410,3;201,6
2005-04-26 10:00:00;2770;10;7,2;7,8;73,4;410,2;192,3
2005-04-26 11:00:00;2771;11;8,2;7,8;68,2;409,9;186,5
2005-04-26 12:00:00;2772;12;8,1;7,8;68,6;409,9;172,6
2005-04-26 13:00:00;2773;13;8,7;7,8;65,2;409,8;151,7
2005-04-26 14:00:00;2774;14;8,9;7,8;64,0;409,1;138,3
2005-04-26 15:00:00;2775;15;9,5;7,8;60,6;408,6;129,1
2005-04-26 16:00:00;2776;16;10,1;7,8;57,2;408,4;134,1
2005-04-26 17:00:00;2777;17;10,7;7,8;53,8;408,4;166,4
2005-04-26 18:00:00;2778;18;10,4;7,8;55,3;408,3;185,6
2005-04-26 19:00:00;2779;19;10,2;7,8;56,4;408,3;229,6
2005-04-26 20:00:00;2780;20;10,7;7,8;53,6;408,2;235,9
2005-04-26 21:00:00;2781;21;10,8;7,8;53,5;407,7;220,0
2005-04-26 22:00:00;2782;22;10,7;7,8;53,8;407,5;132,4
2005-04-26 23:00:00;2783;23;11,3;7,8;50,6;406,9;83,0
2005-04-27 00:00:00;2784;0;11,2;8,5;28,5;406,6;57,4
2005-04-27 01:00:00;2785;1;10,3;8,5;33,8;406,5;31,0
2005-04-27 02:00:00;2786;2;10,0;8,5;35,4;406,3;12,2
2005-04-27 03:00:00;2787;3;9,7;8,5;36,9;406,1;8,8
2005-04-27 04:00:00;2788;4;8,6;8,5;43,0;405,6;26,4
2005-04-27 05:00:00;2789;5;8,7;8,5;42,8;405,0;66,2
2005-04-27 06:00:00;2790;6;8,7;8,5;42,5;405,0;178,9
2005-04-27 07:00:00;2791;7;8,4;8,5;67,0;404,8;191,5
2005-04-27 08:00:00;2792;8;8,4;8,5;66,8;404,6;192,3
2005-04-27 09:00:00;2793;9;9,2;8,5;62,5;404,5;201,6
2005-04-27 10:00:00;2794;10;9,3;8,5;61,5;404,2;192,3
2005-04-27 11:00:00;2795;11;9,1;8,5;62,9;404,2;186,5
2005-04-27 12:00:00;2796;12;8,9;8,5;64,0;404,1;172,6
2005-04-27 13:00:00;2797;13;9,7;8,5;59,5;403,8;151,7
2005-04-27 14:00:00;2798;14;9,5;8,5;60,8;403,7;138,3
2005-04-27 15:00:00;2799;15;9,1;8,5;62,9;403,6;129,1
2005-04-27 16:00:00;2800;16;9,1;8,5;62,8;403,6;134,1
2005-04-27 17:00:00;2801;17;8,5;8,5;66,0;403,2;166,4
2005-04-27 18:00:00;2802;18;8,1;8,5;68,5;403,0;185,6
2005-04-27 19:00:00;2803;19;7,2;8,5;73,5;402,9;229,6
2005-04-27 20:00:00;2804;20;6,3;8,5;78,7;402,9;235,9
2005-04-27 21:00:00;2805;21;5,8;8,5;81,5;402,6;220,0
2005-04-27 22:00:00;2806;22;5,4;8,5;83,7;402,3;132,4
2005-04-27 23:00:00;2807;23;5,3;8,5;84,3;402,2;83,0
2005-04-28 00:00:00;2808;0;4,7;8,2;65,0;401,5;57,4
2005-04-28 01:00:00;2809;1;4,5;8,2;66,5;400,9;31,0
2005-04-28 02:00:00;2810;2;4,6;8,2;65,8;400,5;12,2
2005-04-28 03:00:00;2811;3;4,6;8,2;65,8;400,3;8,8
2005-04-28 04:00:00;2812;4;4,7;8,2;64,9;400,2;26,4
2005-04-28 05:00:00;2813;5;5,0;8,2;63,2;400,1;66,2
2005-04-28 06:00:00;2814;6;4,8;8,2;64,3;400,0;178,9
2005-04-28 07:00:00;2815;7;5,3;8,2;84,5;399,7;191,5
2005-04-28 08:00:00;2816;8;6,5;8,2;77,3;399,5;192,3
2005-04-28 09:00:00;2817;9;8,5;8,2;66,5;399,2;201,6
2005-04-28 10:00:00;2818;10;10,0;8,2;58,1;399,2;192,3
2005-04-28 11:00:00;2819;11;10,8;8,2;53,2;399,1;186,5
2005-04-28 12:00:00;2820;12;11,8;8,2;47,6;398,6;172,6
2005-04-28 13:00:00;2821;13;12,9;8,2;41,7;398,1;151,7
2005-04-28 14:00:00;2822;14;14,1;8,2;34,5;397,9;138,3
2005-04-28 15:00:00;2823;15;13,8;8,2;36,6;397,8;129,1
2005-04-28 16:00:00;2824;16;13,4;8,2;38,8;397,7;134,1
2005-04-28 17:00:00;2825;17;12,0;8,2;46,7;397,6;166,4
2005-04-28 18:00:00;2826;18;10,4;8,2;55,8;397,4;185,6
2005-04-28 19:00:00;2827;19;8,4;8,2;66,8;397,1;229,6
2005-04-28 20:00:00;2828;20;7,5;8,2;71,7;397,0;235,9
2005-04-28 21:00:00;2829;21;6,7;8,2;76,5;396,6;220,0
2005-04-28 22:00:00;2830;22;6,1;8,2;79,7;396,1;132,4
2005-04-28 23:00:00;2831;23;5,6;8,2;82,8;396,1;83,0
2005-04-29 00:00:00;2832;0;5,0;9,0;63,7;396,0;57,4
2005-04-29 01:00:00;2833;1;4,8;9,0;64,5;396,0;31,0
2005-04-29 02:00:00;2834;2;4,4;9,0;66,7;395,9;12,2
2005-04-29 03:00:00;2835;3;4,6;9,0;65,7;395,6;8,8
2005-04-29 04:00:00;2836;4;4,6;9,0;65,7;395,6;26,4
2005-04-29 05:00:00;2837;5;4,9;9,0;64,1;395,6;66,2
2005-04-29 06:00:00;2838;6;5,0;9,0;63,5;395,4;178,9
2005-04-29 07:00:00;2839;7;5,5;9,0;83,1;395,3;191,5
2005-04-29 08:00:00;2840;8;6,3;9,0;78,4;395,2;192,3
2005-04-29 09:00:00;2841;9;7,7;9,0;70,9;394,8;201,6
2005-04-29 10:00:00;2842;10;10,0;9,0;57,8;394,8;192,3
2005-04-29 11:00:00;2843;11;11,6;9,0;49,0;394,3;186,5
2005-04-29 12:00:00;2844;12;11,7;9,0;48,4;394,0;172,6
2005-04-29 13:00:00;2845;13;12,4;9,0;44,5;393,7;151,7
2005-04-29 14:00:00;2846;14;12,4;9,0;44,1;393,5;138,3
2005-04-29 15:00:00;2847;15;12,9;9,0;41,3;393,4;129,1
2005-04-29 16:00:00;2848;16;13,0;9,0;40,7;393,2;134,1
2005-04-29 17:00:00;2849;17;12,9;9,0;41,4;392,8;166,4
2005-04-29 18:00:00;2850;18;12,4;9,0;44,5;392,7;185,6
2005-04-29 19:00:00;2851;19;11,7;9,0;48,5;392,5;229,6
2005-04-29 20:00:00;2852;20;11,0;9,0;52,4;392,2;235,9
2005-04-29 21:00:00;2853;21;11,0;9,0;52,1;392,2;220,0
2005-04-29 22:00:00;2854;22;10,8;9,0;53,2;392,1;132,4
2005-04-29 23:00:00;2855;23;10,4;9,0;55,5;391,9;83,0
2005-04-30 00:00:00;2856;0;10,2;10,9;34,2;391,9;57,4
2005-04-30 01:00:00;2857;1;9,9;10,9;36,1;391,8;31,0
2005-04-30 02:00:00;2858;2;9,8;10,9;36,3;391,3;12,2
2005-04-30 03:00:00;2859;3;9,3;10,9;39,4;391,1;8,8
2005-04-30 04:00:00;2860;4;8,9;10,9;41,5;391,1;26,4
2005-04-30 05:00:00;2861;5;7,7;10,9;48,0;391,0;66,2
2005-04-30 06:00:00;2862;6;8,1;10,9;45,7;391,0;178,9
2005-04-30 07:00:00;2863;7;7,8;10,9;70,4;390,6;191,5
2005-04-30 08:00:00;2864;8;8,2;10,9;68,0;390,3;192,3
2005-04-30 09:00:00;2865;9;9,5;10,9;60,6;390,0;201,6
2005-04-30 10:00:00;2866;10;10,5;10,9;54,8;389,4;192,3
2005-04-30 11:00:00;2867;11;11,6;10,9;48,9;389,2;186,5
2005-04-30 12:00:00;2868;12;12,1;10,9;45,8;389,2;172,6
2005-04-30 13:00:00;2869;13;12,6;10,9;43,1;389,0;151,7
2005-04-30 14:00:00;2870;14;12,8;10,9;42,0;388,7;138,3
2005-04-30 15:00:00;2871;15;13,5;10,9;38,3;388,6;129,1
2005-04-30 16:00:00;2872;16;13,6;10,9;37,5;387,9;134,1
2005-04-30 17:00:00;2873;17;13,8;10,9;36,6;387,7;166,4
2005-04-30 18:00:00;2874;18;12,9;10,9;41,4;387,4;185,6
2005-04-30 19:00:00;2875;19;12,2;10,9;45,4;387,3;229,6
2005-04-30 20:00:00;2876;20;11,9;10,9;47,1;386,9;235,9
2005-04-30 21:00:00;2877;21;11,8;10,9;47,9;386,3;220,0
2005-04-30 22:00:00;2878;22;11,7;10,9;48,4;385,9;132,4
2005-04-30 23:00:00;2879;23;11,2;10,9;51,1;385,1;83,0
2005-05-01 00:00:00;2880;0;10,1;13,8;0,0;384,0;57,4
2005-05-01 01:00:00;2881;1;9,1;13,8;0,0;382,7;31,0
2005-05-01 02:00:00;2882;2;8,8;13,8;0,0;382,4;12,2
2005-05-01 03:00:00;2883;3;8,4;13,8;0,0;381,9;8,8
2005-05-01 04:00:00;2884;4;7,8;13,8;0,0;381,6;26,4
2005-05-01 05:00:00;2885;5;7,9;13,8;0,0;381,5;66,2
2005-05-01 06:00:00;2886;6;7,7;13,8;0,0;381,5;178,9
2005-05-01 07:00:00;2887;7;8,7;13,8;0,0;380,9;191,5
2005-05-01 08:00:00;2888;8;11,1;13,8;0,0;380,7;192,3
2005-05-01 09:00:00;2889;9;13,7;13,8;0,0;380,5;201,6
