HOY,HeatingDemand,HeatingEnergy,CoolingDemand,CoolingEnergy,IndoorAir,OutsideTemp,SolarGains,COP,HeatingDemand_kWh_h,CoolingDemand_kWh_h,HeatingDemand_Wh_m2h,CoolingDemand_Wh_m2h,Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K]
6552,0.0,0.0,0.0,0.0,18.773880136082184,8.3,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6553,0.0,0.0,0.0,0.0,18.570758138860896,7.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6554,0.0,0.0,0.0,0.0,18.35859940769565,6.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6555,0.0,0.0,0.0,0.0,18.156643506386065,6.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6556,0.0,0.0,0.0,0.0,17.957984808969147,6.2,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6557,0.0,0.0,0.0,0.0,17.778356602390616,6.3,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6558,0.0,0.0,0.0,0.0,17.60109897288379,6.3,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6559,0.0,0.0,0.0,0.0,17.43511378237171,6.2,100.28479999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6560,4335.4340452376755,4335.4340452376755,0.0,0.0,19.99999999999999,5.8,519.6898449557743,,4.335434045237675,0.0,17.91501671585816,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6561,3266.1396234205854,3266.1396234205854,0.0,0.0,20.000000000000004,5.6,997.3613220173622,,3.2661396234205853,0.0,13.496444724878453,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6562,2303.8475179931756,2303.8475179931756,0.0,0.0,20.0,6.4,1378.1514727271897,,2.3038475179931757,0.0,9.520031066087503,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6563,1348.5506620190808,1348.5506620190808,0.0,0.0,19.999999999999996,8.5,1737.6897759489948,,1.3485506620190808,0.0,5.572523396773061,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6564,435.70201450801517,435.70201450801517,0.0,0.0,20.000000000000004,11.2,1946.0570410738612,,0.43570201450801516,0.0,1.8004215475537817,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6565,0.0,0.0,0.0,0.0,20.157540290272692,13.6,1544.3038244367851,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6566,0.0,0.0,0.0,0.0,20.48818399207083,14.9,1571.9623025404267,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
