HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
123,3205643.7851088797,3205643.7851088797,0.0,0.0,20.0,-10.09,0.0,,3205.6437851088795,0.0,43.31020476828465,-0.0,ALL_BUILDINGS
124,3225653.6433406556,3225653.6433406556,0.0,0.0,20.0,-10.02,0.0,,3225.6536433406554,0.0,43.580550170175,-0.0,ALL_BUILDINGS
125,3177880.230851226,3177880.230851226,0.0,0.0,20.0,-8.74,0.0,,3177.880230851226,0.0,42.935102199003545,-0.0,ALL_BUILDINGS
126,3131024.574736647,3131024.574736647,0.0,0.0,20.0,-7.84,0.0,,3131.0245747366466,0.0,42.30205367679981,-0.0,ALL_BUILDINGS
127,3102409.497637028,3102409.497637028,0.0,0.0,20.0,-7.5,0.0,,3102.409497637028,0.0,41.91544651401966,-0.0,ALL_BUILDINGS
128,3078447.876270869,3078447.876270869,0.0,0.0,20.0,-7.29,0.0,,3078.4478762708686,0.0,41.591710379403196,-0.0,ALL_BUILDINGS
129,3045506.2738679717,3045506.2738679717,0.0,0.0,20.0,-6.91,0.0,,3045.5062738679717,0.0,41.14664921818112,-0.0,ALL_BUILDINGS
130,2947611.294589548,2947611.294589548,0.0,0.0,20.0,-5.91,215196.8204975274,,2947.611294589548,0.0,39.82402827756669,-0.0,ALL_BUILDINGS
131,2782615.415207248,2782615.415207248,0.0,0.0,20.0,-4.45,479224.0832370682,,2782.615415207248,0.0,37.59483320755741,-0.0,ALL_BUILDINGS
132,2594868.287795412,2594868.287795412,0.0,0.0,20.0,-3.21,691681.8137286245,,2594.868287795412,0.0,35.05825488571256,-0.0,ALL_BUILDINGS
133,2359054.1928601703,2359054.1928601703,0.0,0.0,20.0,-1.42,865601.216070777,,2359.05419286017,0.0,31.87226248495486,-0.0,ALL_BUILDINGS
134,2125269.3395444555,2125269.3395444555,0.0,0.0,20.0,-0.09,1034090.286261427,,2125.2693395444553,0.0,28.71368637744668,-0.0,ALL_BUILDINGS
135,1970858.237578238,1970858.237578238,0.0,0.0,20.0,0.53,819225.5933845151,,1970.858237578238,0.0,26.62749811294922,-0.0,ALL_BUILDINGS
136,1849088.966009265,1849088.966009265,0.0,0.0,20.0,1.44,595008.8800564416,,1849.088966009265,0.0,24.982320906849274,-0.0,ALL_BUILDINGS
137,1829537.4107389278,1829537.4107389278,0.0,0.0,20.0,1.44,237931.7012732783,,1829.5374107389277,0.0,24.7181674577885,-0.0,ALL_BUILDINGS
138,1878013.862863248,1878013.862863248,0.0,0.0,20.0,0.9,0.0,,1878.013862863248,0.0,25.373113923673806,-0.0,ALL_BUILDINGS
139,1862136.1048155227,1862136.1048155227,0.0,0.0,20.0,1.69,0.0,,1862.1361048155227,0.0,25.158595718156814,-0.0,ALL_BUILDINGS
140,1867336.7457692777,1867336.7457692777,0.0,0.0,20.0,1.8,0.0,,1867.3367457692777,0.0,25.228859552734992,-0.0,ALL_BUILDINGS
141,1882661.969682681,1882661.969682681,0.0,0.0,20.0,1.65,0.0,,1882.6619696826808,0.0,25.43591268474316,-0.0,ALL_BUILDINGS
142,1888538.9264277427,1888538.9264277427,0.0,0.0,20.0,1.69,0.0,,1888.5389264277428,0.0,25.515313958591907,-0.0,ALL_BUILDINGS
143,1895054.1841194255,1895054.1841194255,0.0,0.0,20.0,1.68,0.0,,1895.0541841194254,0.0,25.60333906794926,-0.0,ALL_BUILDINGS
