Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_522100051DN,DEBW_522100051DN,very heavy,5,370000,11914.681802130603,13863.213147318218,1805.1826664951634,163.8,4.2,residential
DEBW_522100051Hd,DEBW_522100051Hd,very heavy,5,370000,11759.461690035329,14721.832355080063,2459.735796685646,311.1,4.2,residential
DEBW_522100053Xz,DEBW_522100053Xz,very heavy,5,370000,5183.492781408209,5188.475070199508,829.5069451052846,69.2,4.2,residential
DEBW_522100054BV,DEBW_522100054BV,very heavy,5,370000,15487.885254220866,17576.277202947254,2395.105002540268,216.2,4.2,residential
DEBW_522100054Ih,DEBW_522100054Ih,very heavy,5,370000,32437.13479363608,44127.10507244893,4903.324972088974,697.1,4.2,residential
DEBW_52210005J24,DEBW_52210005J24,very heavy,5,370000,31268.79814427989,39818.78809863494,4436.55504261645,559.7,4.2,residential
DEBW_52210005JLO,DEBW_52210005JLO,very heavy,5,370000,19770.362507812733,24120.080603723673,2475.1789102131543,251.3,4.2,residential
DEBW_52210005JMk,DEBW_52210005JMk,very heavy,5,370000,15975.579407990908,24403.095527611666,1664.5541194276843,255.3,4.2,residential
DEBW_52210005JOp,DEBW_52210005JOp,very heavy,5,370000,21505.289399388854,26709.37323565397,3167.799272892349,371.7,4.2,residential
DEBW_52210005JfZ,DEBW_52210005JfZ,very heavy,5,370000,25843.207581519597,32906.835748049256,3425.7578457936847,400.9,4.2,residential
DEBW_52210005Jkv,DEBW_52210005Jkv,very heavy,5,370000,11647.784098619331,22356.31019782522,869.4279265708203,253.5,4.2,residential
DEBW_52210005JtI,DEBW_52210005JtI,very heavy,5,370000,35633.12454642869,44217.94016759937,5084.318133368926,601.6,4.2,residential
DEBW_52210005K5d,DEBW_52210005K5d,very heavy,5,370000,13059.02320803508,17959.012352522856,1537.1751417851287,183.4,4.2,residential
DEBW_52210005K93,DEBW_52210005K93,very heavy,5,370000,27880.96309034241,33885.81050909633,3888.117842099067,426.0,4.2,residential
DEBW_52210005KEF,DEBW_52210005KEF,very heavy,5,370000,83373.05224062821,111667.87078148466,13798.893688186678,2050.4,4.2,residential
DEBW_52210005KUx,DEBW_52210005KUx,very heavy,5,370000,25501.252613873283,31015.732844807346,3313.0117517665317,352.9,4.2,residential
DEBW_52210005KXK,DEBW_52210005KXK,very heavy,5,370000,12842.652520636462,15315.320098641196,1853.0683371521498,176.3,4.2,residential
DEBW_52210005Kf7,DEBW_52210005Kf7,very heavy,5,370000,20869.860261571688,25641.343493907974,2426.727369792349,232.7,4.2,residential
DEBW_52210005KyO,DEBW_52210005KyO,very heavy,5,370000,27646.80545733658,35067.31802260172,3566.6681729293337,406.1,4.2,residential
