HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
2585,0.0,0.0,-3840.0733113963165,3840.0733113963165,22.937642129095913,12.510000000000002,869115.6755210401,,0.0,-3.8400733113963166,0.0,0.05188173502445173,ALL_BUILDINGS
2586,0.0,0.0,-3360.198357896481,3360.198357896481,23.029286057639563,11.5,636766.6341215242,,0.0,-3.360198357896481,0.0,0.04539833141117627,ALL_BUILDINGS
2587,0.0,0.0,-1968.9438251114557,1968.9438251114557,22.99854507803398,10.6,398308.40230149287,,0.0,-1.9689438251114557,0.0,0.02660163323166314,ALL_BUILDINGS
2588,0.0,0.0,-273.9538573958036,273.9538573958036,22.84388497696387,10.17,80025.42736519965,,0.0,-0.2739538573958036,0.0,0.0037012838781370436,ALL_BUILDINGS
2589,0.0,0.0,0.0,0.0,22.57988979367476,9.11,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2590,0.0,0.0,0.0,0.0,22.373711111143393,9.22,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2591,0.0,0.0,0.0,0.0,22.173600783149237,9.3,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2592,0.0,0.0,0.0,0.0,21.932471803663447,8.71,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2593,0.0,0.0,0.0,0.0,21.694913557551438,8.29,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2594,0.0,0.0,0.0,0.0,21.508430453257965,8.64,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2595,0.0,0.0,0.0,0.0,21.272285131726633,8.11,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2596,0.0,0.0,0.0,0.0,21.09013843857248,8.43,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2597,0.0,0.0,0.0,0.0,20.88701543682535,8.28,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2598,0.0,0.0,0.0,0.0,20.62841197722137,7.34,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2599,0.0,0.0,0.0,0.0,20.495800465982082,7.54,151548.4346980849,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2600,6881.8877245984895,6881.8877245984895,0.0,0.0,20.528928611219094,7.67,493887.02455392125,,6.8818877245984895,0.0,0.09297850495094284,-0.0,ALL_BUILDINGS
