Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_52210005MV3,DEBW_52210005MV3,very light,1,80000,45455.15792892587,63405.410625701414,9597.166755598539,701.9,4.2,residential
DEBW_52210005Mki,DEBW_52210005Mki,very light,1,80000,29220.94354771727,39900.915594271195,6184.865065510944,451.2,4.2,residential
DEBW_52210005N87,DEBW_52210005N87,very light,1,80000,20956.42433710784,28806.375348220477,4365.778568547672,297.1,4.2,residential
DEBW_52210005PFV,DEBW_52210005PFV,very light,1,80000,13936.341668034509,22024.069710047745,2770.131983387244,220.9,4.2,residential
DEBW_52210005PRs,DEBW_52210005PRs,very light,1,80000,40518.2568470071,50944.02655093583,9580.216198601873,364.1,4.2,residential
DEBW_52210005Q4u,DEBW_52210005Q4u,very light,1,80000,20356.41153151584,24262.025257855712,4632.213785852434,256.6,4.2,residential
DEBW_52210005dgg,DEBW_52210005dgg,very light,1,80000,13243.854818142157,17431.009613383627,2942.7394691382237,165.1,4.2,residential
DEBW_52210005diH,DEBW_52210005diH,very light,1,80000,28732.48545120822,39447.84621457366,6017.421486600913,420.5,4.2,residential
DEBW_52210005djN,DEBW_52210005djN,very light,1,80000,26905.26120064436,36442.72731065016,5854.333356173344,440.9,4.2,residential
DEBW_52210005dnU,DEBW_52210005dnU,very light,1,80000,12245.73006106369,18644.81777757526,2476.8553510767415,157.6,4.2,residential
DEBW_52210005doZ,DEBW_52210005doZ,very light,1,80000,21976.149659501105,30302.91180132184,4635.578156895403,324.2,4.2,residential
DEBW_52210005eg5,DEBW_52210005eg5,very light,1,80000,21498.021044601675,29256.520185233214,4589.74899714919,310.4,4.2,residential
DEBW_52210005ej5,DEBW_52210005ej5,very light,1,80000,22976.162671931314,31543.571120361426,4905.980263147229,348.9,4.2,residential
DEBW_52210005elC,DEBW_52210005elC,very light,1,80000,21628.581424332693,30142.16827868165,4716.4842461169455,355.5,4.2,residential
DEBW_52210005ela,DEBW_52210005ela,very light,1,80000,22471.431761557207,30975.10732900019,4715.873060851894,301.5,4.2,residential
DEBW_52210005ely,DEBW_52210005ely,very light,1,80000,10306.563751552356,14946.357823293105,2264.5205241331464,99.3,4.2,residential
DEBW_52210005em7,DEBW_52210005em7,very light,1,80000,42520.48075206006,61115.94144515772,9158.69435784704,831.7,4.2,residential
DEBW_52210005enf,DEBW_52210005enf,very light,1,80000,35433.080901327354,56334.25062504487,7551.6961965041555,863.9,4.2,residential
DEBW_52210005evc,DEBW_52210005evc,very light,1,80000,24560.59223570728,33149.6492957929,5512.285071428835,411.7,4.2,residential
DEBW_52210005fBS,DEBW_52210005fBS,very light,1,80000,20776.76321658386,27700.072322208776,4582.51081698199,363.3,4.2,residential
DEBW_52210005fRL,DEBW_52210005fRL,very light,1,80000,14308.321574061201,22559.14948939481,2837.6573369273824,215.2,4.2,residential
DEBW_52210005fRo,DEBW_52210005fRo,very light,1,80000,19676.69946875379,25596.956690417497,4597.778007691034,325.1,4.2,residential
DEBW_52210005fiS,DEBW_52210005fiS,very light,1,80000,13604.890876503523,21211.502266288713,2696.1091236949546,208.6,4.2,residential
DEBW_52210005g5H,DEBW_52210005g5H,very light,1,80000,6450.494400480502,8978.139515987395,1409.4556782504264,85.5,4.2,residential
DEBW_52210005gBZ,DEBW_52210005gBZ,very light,1,80000,18377.655817749473,25159.68557647513,3888.2703552795338,233.5,4.2,residential
DEBW_52210005gOD,DEBW_52210005gOD,very light,1,80000,25512.92095657816,34574.01246942492,5467.382961596529,378.2,4.2,residential
DEBW_52210005gvh,DEBW_52210005gvh,very light,1,80000,15871.957339200579,25735.41815862777,3179.934004298631,335.5,4.2,residential
DEBW_52210005gwl,DEBW_52210005gwl,very light,1,80000,7548.100113545263,7923.694404875751,2078.7277712080117,53.1,4.2,residential
DEBW_52210005gxN,DEBW_52210005gxN,very light,1,80000,13524.144986463742,16146.563752070513,3238.591364455861,194.3,4.2,residential
DEBW_52210005hG5,DEBW_52210005hG5,very light,1,80000,16851.43209109041,26777.500898096325,3382.704803241699,324.7,4.2,residential
