Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,6.921859242933052,0.0,0.09931857179075308
20.0,6.96389744580619,0.0,0.0
20.0,6.922395682866141,0.0,0.0
20.0,6.745301285703471,0.0,0.0
20.0,6.4660850650795085,0.0,0.0
20.0,6.1737750986022,0.0,0.0
20.0,5.953658343127075,0.0,0.0
20.0,5.842465505225401,0.0,0.0
18.0,1.4525282434874276,0.0,0.0
16.0,0.060151516094798956,0.0,0.0
16.0,0.5203759557912336,0.0,0.0
16.0,0.8565035046118121,0.0,0.0
16.0,1.1676541894638084,0.0,0.0
16.0,1.4565240968179731,0.0,0.0
16.0,1.7151684505891172,0.0,0.0
18.0,6.262126388625491,0.0,0.0
20.0,7.70261369017374,0.0,0.19863716307073115
20.0,7.176069182622434,0.0,0.6510885450008812
20.0,6.883808489131616,0.0,0.5848761248285961
20.0,6.624781094976715,0.0,0.7173009261947166
20.0,6.426770860957961,0.0,0.7614425396429071
20.0,6.327717956838273,0.0,0.7173009261947166
20.0,6.289623697134383,0.0,0.5848761248285961
20.0,6.2933467367651446,0.0,0.3752035583958172
20.0,6.291883585595464,0.0,0.09931858153536557
20.0,6.25071253676476,0.0,0.0
20.0,6.193222087667237,0.0,0.0
20.0,6.212022291954361,0.0,0.0
20.0,6.310924188542478,0.0,0.0
20.0,6.4403320132864925,0.0,0.0
20.0,6.574058758010118,0.0,0.0
20.0,6.65305791704892,0.0,0.0
18.0,2.381043648696262,0.0,0.0
16.0,1.0836904637946525,0.0,0.0
16.0,1.6161195481388535,0.0,0.0
16.0,1.9866837974533942,0.0,0.0
16.0,2.2557737203282318,0.0,0.0
16.0,2.4507182566071664,0.0,0.0
16.0,2.6114798974612983,0.0,0.0
18.0,7.107094906911329,0.0,0.0
20.0,8.608629425214135,0.0,0.09931858153536557
20.0,8.221172603908837,0.0,0.3752035583958172
20.0,7.882546618728739,0.0,0.9269735705843953
20.0,7.623046123083704,0.0,1.2690708994048447
20.0,7.486354822608563,0.0,1.213893863105382
20.0,7.494621524047316,0.0,0.7283363490459894
20.0,7.425747399186301,0.0,0.5959115476798684
20.0,7.370895244501452,0.0,0.3862389812470897
20.0,7.326013563589529,0.0,0.17656637583586104
20.0,7.28754867937609,0.0,0.0
20.0,7.241496769661171,0.0,0.0
20.0,7.240763090431533,0.0,0.0
20.0,7.273306654373866,0.0,0.0
20.0,7.305187106633311,0.0,0.0
20.0,7.300847562744715,0.0,0.0
20.0,7.231741614446275,0.0,0.0
18.0,2.804966995115634,0.0,0.0
16.0,1.3657963380329925,0.0,0.0
16.0,1.790523386187714,0.0,0.0
16.0,2.0903330493643604,0.0,0.0
16.0,2.3436739520875887,0.0,0.0
16.0,2.557235104512082,0.0,0.0
16.0,2.7352457156966317,0.0,0.0
18.0,7.20598245428044,0.0,0.0
20.0,8.62706226186193,0.0,0.11035399464202564
20.0,8.13202276486779,0.0,0.3862389812470897
