Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,3.8907198217438177,0.0,0.0
20.0,3.893590097685261,0.0,0.0
20.0,3.881974847951327,0.0,0.0
20.0,3.853270211767279,0.0,0.0
18.228000947195152,0.0,0.0,0.0
17.018870651082278,0.0,0.0,0.0
17.222831891447655,0.0,0.0,0.0
16.91226895659235,0.0,0.0,0.0
16.853373328584563,0.0,0.0,0.0
16.71360780908366,0.0,0.0,0.0
16.626287994185276,0.0,0.0,0.0
18.28574674465436,3.7795363084379074,0.0,0.0
20.0,5.0038773279088975,0.0,0.03107331773489783
20.0,4.6069452904656645,0.0,0.12817743008295993
20.0,4.315083232432193,0.0,0.20197654984254582
20.0,4.084933318990322,0.0,0.24858651444044466
20.0,3.892405961920198,0.0,0.264123178452657
20.0,3.7359143097231975,0.0,0.24858651444044466
20.0,3.612694678864047,0.0,0.20197654984254582
20.0,3.511539747270225,0.0,0.12817743008295993
20.0,3.4123442602372878,0.0,0.031073314305055583
20.0,3.2873887656449527,0.0,0.0
20.0,3.148913487465486,0.0,0.0
20.0,3.0412287610598048,0.0,0.0
20.0,2.957210462529102,0.0,0.0
20.0,2.9103769396211043,0.0,0.0
20.0,2.8771615419900867,0.0,0.0
20.0,2.8473622771251152,0.0,0.0
18.687979257396925,0.0,0.0,0.0
17.784553357620055,0.0,0.0,0.0
17.924424058340357,0.0,0.0,0.0
17.689493826594994,0.0,0.0,0.0
17.643676373854753,0.0,0.0,0.0
17.54554523112398,0.0,0.0,0.0
17.489401834835082,0.0,0.0,0.0
18.725889109088087,2.805434256325744,0.0,0.0
20.0,3.7062988760052717,0.0,0.05826246260705811
20.0,3.3624143879414783,0.0,0.2369339958522321
20.0,3.0740622913830316,0.0,0.38064806250866634
20.0,2.846518956000178,0.0,0.4427946636800396
20.0,2.696367315264288,0.0,0.419489708819828
20.0,2.6805283842884737,0.0,0.25247065986444434
20.0,2.677337967907806,0.0,0.20586069526654546
20.0,2.7215379053536246,0.0,0.12817740264422198
20.0,2.786948069540077,0.0,0.034957473448424176
20.0,2.8226742164844554,0.0,0.0
20.0,2.793859083339048,0.0,0.0
20.0,2.6622281912851515,0.0,0.0
20.0,2.456749027903829,0.0,0.0
20.0,2.2491017352014184,0.0,0.0
20.0,2.1055519949871004,0.0,0.0
20.0,2.052501814670306,0.0,0.0
19.047765106147786,0.0,0.0,0.0
18.37968624099245,0.0,0.0,0.0
18.455770858285685,0.0,0.0,0.0
18.250878563204775,0.0,0.0,0.0
18.161191184622815,0.0,0.0,0.0
18.013594703186104,0.0,0.0,0.0
17.89367508071594,0.0,0.0,0.0
18.9142427223889,2.4357362042459862,0.0,0.0
20.0,3.206173619648705,0.0,0.06991495375653284
20.0,2.898205098778554,0.0,0.22916570500423275
20.0,2.7285056352950936,0.0,0.2058607089859144
20.0,2.5695670989482617,0.0,0.25247068730318223
20.0,2.44996333837531,0.0,0.26800735131539455
20.0,2.3989429936252256,0.0,0.25247068730318223
20.0,2.386649383535486,0.0,0.2058607089859144
20.0,2.3975002011964373,0.0,0.1320615892263285
20.0,2.3951767275281113,0.0,0.03495747687826642
20.0,2.3617189316207643,0.0,0.0
20.0,2.3192219017692373,0.0,0.0
20.0,2.3366878153366675,0.0,0.0
20.0,2.4145611245057,0.0,0.0
20.0,2.5127174930222425,0.0,0.0
20.0,2.608946182670358,0.0,0.0
20.0,2.6570219703441964,0.0,0.0
18.75107036196803,0.0,0.0,0.0
17.87250479434166,0.0,0.0,0.0
17.978236333104963,0.0,0.0,0.0
17.736085367362026,0.0,0.0,0.0
17.68165572062302,0.0,0.0,0.0
17.587133698201505,0.0,0.0,0.0
17.534619248819723,0.0,0.0,0.0
18.749857804610546,2.7570343327166724,0.0,0.0
20.0,3.6698004278616523,0.0,0.03495747687826642
20.0,3.417853188849945,0.0,0.1320615892263285
20.0,3.202143893697325,0.0,0.326269834501506
20.0,3.044477174995603,0.0,0.44667891885899086
20.0,2.966396116433663,0.0,0.4272580819840411
20.0,2.974341775514703,0.0,0.25635486016591985
